Zeit;Weg;Kraft;Länge;dL_ORG
1,74;0,12;0,77;0,11;0,11
1,76;0,12;0,78;0,11;0,11
1,78;0,12;0,79;0,11;0,11
1,80;0,13;0,80;0,11;0,11
1,82;0,13;0,81;0,11;0,11
1,84;0,13;0,82;0,11;0,11
1,86;0,13;0,83;0,11;0,11
1,88;0,13;0,83;0,11;0,11
1,90;0,13;0,84;0,12;0,12
1,92;0,13;0,85;0,12;0,12
1,94;0,13;0,85;0,12;0,12
1,96;0,13;0,86;0,12;0,12
1,98;0,13;0,87;0,12;0,12
2,00;0,13;0,87;0,12;0,12
2,02;0,13;0,88;0,13;0,13
2,04;0,14;0,89;0,13;0,13
2,06;0,14;0,91;0,13;0,13
2,08;0,14;0,91;0,13;0,13
2,10;0,14;0,93;0,13;0,13
2,12;0,14;0,93;0,13;0,13
2,14;0,14;0,94;0,13;0,14
2,16;0,14;0,95;0,14;0,14
2,18;0,14;0,96;0,14;0,14
2,20;0,15;0,96;0,14;0,14
2,22;0,15;0,97;0,14;0,14
2,24;0,15;0,98;0,14;0,14
2,26;0,15;0,99;0,14;0,14
2,28;0,15;0,99;0,15;0,15
2,30;0,15;1,00;0,15;0,15
2,32;0,15;1,00;0,15;0,15
2,34;0,15;1,01;0,15;0,15
2,36;0,15;1,02;0,15;0,15
2,38;0,15;1,03;0,15;0,15
2,40;0,15;1,04;0,16;0,16
2,42;0,16;1,05;0,16;0,16
2,44;0,16;1,06;0,16;0,16
2,46;0,16;1,07;0,16;0,16
2,48;0,16;1,08;0,16;0,16
2,50;0,16;1,08;0,16;0,16
2,52;0,16;1,09;0,16;0,16
2,54;0,16;1,10;0,16;0,16
2,56;0,16;1,10;0,17;0,17
2,58;0,16;1,11;0,17;0,17
2,60;0,16;1,12;0,17;0,17
2,62;0,17;1,12;0,17;0,17
2,64;0,17;1,13;0,17;0,17
2,66;0,17;1,14;0,17;0,17
2,68;0,17;1,15;0,17;0,17
2,70;0,17;1,16;0,18;0,18
2,72;0,17;1,17;0,18;0,18
2,74;0,17;1,18;0,18;0,18
2,76;0,17;1,19;0,18;0,18
2,78;0,17;1,19;0,18;0,18
2,80;0,18;1,20;0,18;0,18
2,82;0,18;1,21;0,19;0,19
2,84;0,18;1,22;0,19;0,19
2,86;0,18;1,22;0,19;0,19
2,88;0,18;1,23;0,19;0,19
2,90;0,18;1,24;0,19;0,19
2,92;0,18;1,25;0,19;0,19
2,94;0,18;1,25;0,19;0,19
2,96;0,18;1,26;0,19;0,19
2,98;0,18;1,27;0,20;0,20
3,00;0,18;1,27;0,20;0,20
3,02;0,18;1,28;0,20;0,20
3,04;0,19;1,29;0,20;0,20
3,06;0,19;1,30;0,20;0,20
3,08;0,19;1,31;0,20;0,20
3,10;0,19;1,32;0,21;0,21
3,12;0,19;1,33;0,21;0,21
3,14;0,19;1,34;0,21;0,21
3,16;0,19;1,35;0,21;0,21
3,18;0,19;1,35;0,21;0,21
3,20;0,20;1,36;0,21;0,21
3,22;0,20;1,37;0,21;0,22
3,24;0,20;1,38;0,22;0,22
3,26;0,20;1,38;0,22;0,22
3,28;0,20;1,39;0,22;0,22
3,30;0,20;1,40;0,22;0,22
3,32;0,20;1,41;0,22;0,22
3,34;0,20;1,41;0,22;0,22
3,36;0,20;1,42;0,23;0,23
3,38;0,20;1,43;0,23;0,23
3,40;0,20;1,44;0,23;0,23
3,42;0,20;1,45;0,23;0,23
3,44;0,21;1,46;0,23;0,23
3,46;0,21;1,47;0,23;0,23
3,48;0,21;1,47;0,24;0,24
3,50;0,21;1,49;0,24;0,24
3,52;0,21;1,50;0,24;0,24
3,54;0,21;1,50;0,24;0,24
3,56;0,21;1,51;0,24;0,24
3,58;0,21;1,52;0,24;0,24
3,60;0,21;1,52;0,24;0,24
3,62;0,22;1,53;0,24;0,24
3,64;0,22;1,54;0,25;0,25
3,66;0,22;1,54;0,25;0,25
3,68;0,22;1,55;0,25;0,25
3,70;0,22;1,56;0,25;0,25
3,72;0,22;1,57;0,25;0,25
3,74;0,22;1,58;0,25;0,25
3,76;0,22;1,59;0,26;0,26
3,78;0,22;1,60;0,26;0,26
3,80;0,22;1,61;0,26;0,26
3,82;0,23;1,61;0,26;0,26
3,84;0,23;1,62;0,26;0,26
3,86;0,23;1,63;0,26;0,26
3,88;0,23;1,64;0,26;0,26
3,90;0,23;1,64;0,27;0,27
3,92;0,23;1,65;0,27;0,27
3,94;0,23;1,66;0,27;0,27
3,96;0,23;1,67;0,27;0,27
3,98;0,23;1,68;0,27;0,27
4,00;0,23;1,68;0,27;0,27
4,02;0,24;1,69;0,28;0,28
4,04;0,24;1,70;0,28;0,28
4,06;0,24;1,70;0,28;0,28
4,08;0,24;1,71;0,28;0,28
4,10;0,24;1,72;0,28;0,28
4,12;0,24;1,73;0,28;0,28
4,14;0,24;1,74;0,28;0,28
4,16;0,24;1,75;0,28;0,28
4,18;0,24;1,76;0,29;0,29
4,20;0,25;1,76;0,29;0,29
4,22;0,25;1,77;0,29;0,29
4,24;0,25;1,78;0,29;0,29
4,26;0,25;1,78;0,29;0,29
4,28;0,25;1,79;0,29;0,29
4,30;0,25;1,80;0,30;0,30
4,32;0,25;1,81;0,30;0,30
4,34;0,25;1,81;0,30;0,30
4,36;0,25;1,82;0,30;0,30
4,38;0,25;1,83;0,30;0,30
4,40;0,25;1,83;0,30;0,30
4,42;0,26;1,84;0,30;0,30
4,44;0,26;1,85;0,31;0,31
4,46;0,26;1,86;0,31;0,31
4,48;0,26;1,87;0,31;0,31
4,50;0,26;1,87;0,31;0,31
4,52;0,26;1,88;0,31;0,31
4,54;0,26;1,89;0,31;0,31
4,56;0,26;1,90;0,31;0,32
4,58;0,26;1,91;0,31;0,32
4,60;0,27;1,92;0,32;0,32
4,62;0,27;1,92;0,32;0,32
4,64;0,27;1,93;0,32;0,32
4,66;0,27;1,94;0,32;0,32
4,68;0,27;1,95;0,32;0,32
4,70;0,27;1,95;0,32;0,32
4,72;0,27;1,96;0,33;0,33
4,74;0,27;1,96;0,33;0,33
4,76;0,27;1,97;0,33;0,33
4,78;0,27;1,98;0,33;0,33
4,80;0,27;1,99;0,33;0,33
4,82;0,28;2,00;0,33;0,33
4,84;0,28;2,01;0,33;0,33
4,86;0,28;2,01;0,34;0,34
4,88;0,28;2,02;0,34;0,34
4,90;0,28;2,03;0,34;0,34
4,92;0,28;2,04;0,34;0,34
4,94;0,28;2,04;0,34;0,34
4,96;0,28;2,05;0,34;0,34
4,98;0,28;2,05;0,35;0,35
5,00;0,28;2,06;0,35;0,35
5,02;0,29;2,07;0,35;0,35
5,04;0,29;2,08;0,35;0,35
5,06;0,29;2,08;0,35;0,35
5,08;0,29;2,09;0,35;0,35
5,10;0,29;2,09;0,35;0,35
5,12;0,29;2,10;0,35;0,35
5,14;0,29;2,11;0,36;0,36
5,16;0,29;2,12;0,36;0,36
5,18;0,29;2,13;0,36;0,36
5,20;0,29;2,14;0,36;0,36
5,22;0,30;2,15;0,36;0,36
5,24;0,30;2,16;0,36;0,36
5,26;0,30;2,16;0,36;0,36
5,28;0,30;2,17;0,37;0,37
5,30;0,30;2,18;0,37;0,37
5,32;0,30;2,19;0,37;0,37
5,34;0,30;2,19;0,37;0,37
5,36;0,30;2,20;0,37;0,37
5,38;0,30;2,21;0,37;0,37
5,40;0,30;2,21;0,38;0,38
5,42;0,31;2,22;0,38;0,38
5,44;0,31;2,23;0,38;0,38
5,46;0,31;2,24;0,38;0,38
5,48;0,31;2,25;0,38;0,38
5,50;0,31;2,26;0,38;0,38
5,52;0,31;2,27;0,38;0,38
5,54;0,31;2,27;0,38;0,38
5,56;0,31;2,28;0,39;0,39
5,58;0,31;2,29;0,39;0,39
5,60;0,32;2,30;0,39;0,39
5,62;0,32;2,31;0,39;0,39
5,64;0,32;2,31;0,39;0,39
5,66;0,32;2,32;0,39;0,39
5,68;0,32;2,33;0,39;0,39
5,70;0,32;2,34;0,40;0,40
5,72;0,32;2,34;0,40;0,40
5,74;0,32;2,35;0,40;0,40
5,76;0,32;2,36;0,40;0,40
5,78;0,32;2,36;0,40;0,40
5,80;0,32;2,36;0,40;0,40
5,82;0,33;2,38;0,41;0,41
5,84;0,33;2,38;0,41;0,41
5,86;0,33;2,40;0,41;0,41
5,88;0,33;2,41;0,41;0,41
5,90;0,33;2,42;0,41;0,41
5,92;0,33;2,42;0,41;0,41
5,94;0,33;2,43;0,42;0,42
5,96;0,33;2,43;0,42;0,42
5,98;0,33;2,44;0,42;0,42
6,00;0,34;2,45;0,42;0,42
6,02;0,34;2,46;0,42;0,42
6,04;0,34;2,46;0,42;0,42
6,06;0,34;2,47;0,42;0,43
6,08;0,34;2,48;0,42;0,43
6,10;0,34;2,48;0,43;0,43
6,12;0,34;2,49;0,43;0,43
6,14;0,34;2,50;0,43;0,43
6,16;0,34;2,50;0,43;0,43
6,18;0,34;2,51;0,43;0,43
6,20;0,34;2,52;0,43;0,43
6,22;0,35;2,53;0,44;0,44
6,24;0,35;2,54;0,44;0,44
6,26;0,35;2,55;0,44;0,44
6,28;0,35;2,56;0,44;0,44
6,30;0,35;2,57;0,44;0,44
6,32;0,35;2,57;0,44;0,44
6,34;0,35;2,58;0,44;0,45
6,36;0,35;2,58;0,45;0,45
6,38;0,35;2,59;0,45;0,45
6,40;0,35;2,60;0,45;0,45
6,42;0,36;2,61;0,45;0,45
6,44;0,36;2,61;0,45;0,45
6,46;0,36;2,62;0,45;0,45
6,48;0,36;2,62;0,46;0,46
6,50;0,36;2,63;0,46;0,46
6,52;0,36;2,64;0,46;0,46
6,54;0,36;2,65;0,46;0,46
6,56;0,36;2,66;0,46;0,46
6,58;0,36;2,67;0,46;0,46
6,60;0,36;2,67;0,47;0,47
6,62;0,37;2,68;0,47;0,47
6,64;0,37;2,69;0,47;0,47
6,66;0,37;2,69;0,47;0,47
6,68;0,37;2,70;0,47;0,47
6,70;0,37;2,71;0,47;0,47
6,72;0,37;2,71;0,47;0,47
6,74;0,37;2,72;0,47;0,47
6,76;0,37;2,73;0,48;0,48
6,78;0,37;2,73;0,48;0,48
6,80;0,37;2,74;0,48;0,48
6,82;0,38;2,75;0,48;0,48
6,84;0,38;2,75;0,48;0,48
6,86;0,38;2,76;0,48;0,48
6,88;0,38;2,77;0,48;0,48
6,90;0,38;2,78;0,49;0,49
6,92;0,38;2,78;0,49;0,49
6,94;0,38;2,79;0,49;0,49
6,96;0,38;2,80;0,49;0,49
6,98;0,38;2,81;0,49;0,49
7,00;0,39;2,82;0,49;0,49
7,02;0,39;2,82;0,49;0,49
7,04;0,39;2,83;0,49;0,49
7,06;0,39;2,83;0,50;0,50
7,08;0,39;2,84;0,50;0,50
7,10;0,39;2,85;0,50;0,50
7,12;0,39;2,85;0,50;0,50
7,14;0,39;2,86;0,50;0,50
7,16;0,39;2,87;0,50;0,50
7,18;0,39;2,87;0,51;0,51
7,20;0,39;2,88;0,51;0,51
7,22;0,39;2,89;0,51;0,51
7,24;0,40;2,90;0,51;0,51
7,26;0,40;2,91;0,51;0,51
7,28;0,40;2,92;0,51;0,51
7,30;0,40;2,92;0,51;0,51
7,32;0,40;2,93;0,51;0,52
7,34;0,40;2,94;0,51;0,52
7,36;0,40;2,94;0,52;0,52
7,38;0,40;2,95;0,52;0,52
7,40;0,40;2,96;0,52;0,52
7,42;0,41;2,97;0,52;0,52
7,44;0,41;2,98;0,52;0,52
7,46;0,41;2,98;0,52;0,52
7,48;0,41;2,99;0,53;0,53
7,50;0,41;2,99;0,53;0,53
7,52;0,41;3,00;0,53;0,53
7,54;0,41;3,01;0,53;0,53
7,56;0,41;3,02;0,53;0,53
7,58;0,41;3,03;0,53;0,53
7,60;0,41;3,04;0,53;0,54
7,62;0,42;3,05;0,54;0,54
7,64;0,42;3,06;0,54;0,54
7,66;0,42;3,06;0,54;0,54
7,68;0,42;3,07;0,54;0,54
7,70;0,42;3,08;0,54;0,54
7,72;0,42;3,08;0,54;0,54
7,74;0,42;3,09;0,55;0,55
7,76;0,42;3,10;0,55;0,55
7,78;0,42;3,11;0,55;0,55
7,80;0,42;3,11;0,55;0,55
7,82;0,43;3,12;0,55;0,55
7,84;0,43;3,13;0,55;0,55
7,86;0,43;3,13;0,55;0,56
7,88;0,43;3,14;0,55;0,56
7,90;0,43;3,15;0,56;0,56
7,92;0,43;3,16;0,56;0,56
7,94;0,43;3,16;0,56;0,56
7,96;0,43;3,17;0,56;0,56
7,98;0,43;3,18;0,56;0,56
8,00;0,44;3,19;0,56;0,56
8,02;0,44;3,19;0,57;0,57
8,04;0,44;3,20;0,57;0,57
8,06;0,44;3,21;0,57;0,57
8,08;0,44;3,22;0,57;0,57
8,10;0,44;3,22;0,57;0,57
8,12;0,44;3,23;0,57;0,57
8,14;0,44;3,23;0,58;0,58
8,16;0,44;3,24;0,58;0,58
8,18;0,44;3,25;0,58;0,58
8,20;0,44;3,25;0,58;0,58
8,22;0,44;3,26;0,58;0,58
8,24;0,45;3,27;0,58;0,58
8,26;0,45;3,27;0,58;0,59
8,28;0,45;3,28;0,59;0,59
8,30;0,45;3,29;0,59;0,59
8,32;0,45;3,30;0,59;0,59
8,34;0,45;3,31;0,59;0,59
8,36;0,45;3,32;0,59;0,59
8,38;0,45;3,32;0,59;0,59
8,40;0,46;3,33;0,59;0,60
8,42;0,46;3,34;0,59;0,60
8,44;0,46;3,34;0,60;0,60
8,46;0,46;3,35;0,60;0,60
8,48;0,46;3,35;0,60;0,60
8,50;0,46;3,36;0,60;0,60
8,52;0,46;3,36;0,60;0,60
8,54;0,46;3,37;0,60;0,60
8,56;0,46;3,38;0,61;0,61
8,58;0,46;3,38;0,61;0,61
8,60;0,46;3,39;0,61;0,61
8,62;0,46;3,40;0,61;0,61
8,64;0,47;3,41;0,61;0,61
8,66;0,47;3,42;0,61;0,61
8,68;0,47;3,42;0,61;0,61
8,70;0,47;3,43;0,62;0,62
8,72;0,47;3,44;0,62;0,62
8,74;0,47;3,44;0,62;0,62
8,76;0,47;3,45;0,62;0,62
8,78;0,47;3,46;0,62;0,62
8,80;0,47;3,47;0,62;0,62
8,82;0,48;3,47;0,62;0,62
8,84;0,48;3,48;0,62;0,63
8,86;0,48;3,48;0,63;0,63
8,88;0,48;3,49;0,63;0,63
8,90;0,48;3,49;0,63;0,63
8,92;0,48;3,50;0,63;0,63
8,94;0,48;3,51;0,63;0,63
8,96;0,48;3,51;0,63;0,63
8,98;0,48;3,52;0,63;0,64
9,00;0,48;3,53;0,64;0,64
9,02;0,49;3,54;0,64;0,64
9,04;0,49;3,54;0,64;0,64
9,06;0,49;3,55;0,64;0,64
9,08;0,49;3,56;0,64;0,64
9,10;0,49;3,57;0,64;0,64
9,12;0,49;3,57;0,64;0,64
9,14;0,49;3,58;0,64;0,64
9,16;0,49;3,58;0,65;0,65
9,18;0,49;3,59;0,65;0,65
9,20;0,49;3,59;0,65;0,65
9,22;0,50;3,60;0,65;0,65
9,24;0,50;3,61;0,65;0,65
9,26;0,50;3,62;0,65;0,65
9,28;0,50;3,62;0,66;0,66
9,30;0,50;3,63;0,66;0,66
9,32;0,50;3,64;0,66;0,66
9,34;0,50;3,65;0,66;0,66
9,36;0,50;3,65;0,66;0,66
9,38;0,50;3,66;0,66;0,66
9,40;0,50;3,67;0,66;0,66
9,42;0,51;3,68;0,67;0,67
9,44;0,51;3,68;0,67;0,67
9,46;0,51;3,69;0,67;0,67
9,48;0,51;3,70;0,67;0,67
9,50;0,51;3,70;0,67;0,67
9,52;0,51;3,71;0,67;0,67
9,54;0,51;3,72;0,67;0,68
9,56;0,51;3,72;0,67;0,68
9,58;0,51;3,73;0,68;0,68
9,60;0,51;3,74;0,68;0,68
9,62;0,52;3,75;0,68;0,68
9,64;0,52;3,75;0,68;0,68
9,66;0,52;3,76;0,68;0,68
9,68;0,52;3,77;0,68;0,68
9,70;0,52;3,78;0,69;0,69
9,72;0,52;3,79;0,69;0,69
9,74;0,52;3,79;0,69;0,69
9,76;0,52;3,80;0,69;0,69
9,78;0,52;3,81;0,69;0,69
9,80;0,53;3,81;0,69;0,69
9,82;0,53;3,82;0,69;0,70
9,84;0,53;3,83;0,70;0,70
9,86;0,53;3,84;0,70;0,70
9,88;0,53;3,84;0,70;0,70
9,90;0,53;3,85;0,70;0,70
9,92;0,53;3,85;0,70;0,70
9,94;0,53;3,86;0,70;0,70
9,96;0,53;3,86;0,71;0,71
9,98;0,53;3,87;0,71;0,71
10,00;0,53;3,88;0,71;0,71
10,02;0,54;3,89;0,71;0,71
10,04;0,54;3,89;0,71;0,71
10,06;0,54;3,90;0,71;0,71
10,08;0,54;3,91;0,71;0,71
10,10;0,54;3,92;0,72;0,72
10,12;0,54;3,93;0,72;0,72
10,14;0,54;3,94;0,72;0,72
10,16;0,54;3,94;0,72;0,72
10,18;0,54;3,95;0,72;0,72
10,20;0,54;3,95;0,72;0,73
10,22;0,55;3,96;0,72;0,73
10,24;0,55;3,96;0,73;0,73
10,26;0,55;3,97;0,73;0,73
10,28;0,55;3,98;0,73;0,73
10,30;0,55;3,98;0,73;0,73
10,32;0,55;3,98;0,73;0,73
10,34;0,55;3,99;0,73;0,73
10,36;0,55;4,00;0,74;0,74
10,38;0,55;4,01;0,74;0,74
10,40;0,55;4,01;0,74;0,74
10,42;0,56;4,02;0,74;0,74
10,44;0,56;4,03;0,74;0,74
10,46;0,56;4,04;0,74;0,74
10,48;0,56;4,04;0,74;0,74
10,50;0,56;4,05;0,74;0,74
10,52;0,56;4,06;0,75;0,75
10,54;0,56;4,07;0,75;0,75
10,56;0,56;4,07;0,75;0,75
10,58;0,56;4,08;0,75;0,75
10,60;0,56;4,08;0,75;0,75
10,62;0,57;4,09;0,75;0,75
10,64;0,57;4,09;0,75;0,75
10,66;0,57;4,10;0,76;0,76
10,68;0,57;4,11;0,76;0,76
10,70;0,57;4,12;0,76;0,76
10,72;0,57;4,13;0,76;0,76
10,74;0,57;4,14;0,76;0,76
10,76;0,57;4,14;0,76;0,76
10,78;0,57;4,15;0,76;0,76
10,80;0,58;4,15;0,76;0,77
10,82;0,58;4,16;0,76;0,77
10,84;0,58;4,17;0,77;0,77
10,86;0,58;4,17;0,77;0,77
10,88;0,58;4,18;0,77;0,77
10,90;0,58;4,18;0,77;0,77
10,92;0,58;4,19;0,77;0,77
10,94;0,58;4,19;0,77;0,77
10,96;0,58;4,20;0,78;0,78
10,98;0,58;4,20;0,78;0,78
11,00;0,58;4,21;0,78;0,78
11,02;0,59;4,22;0,78;0,78
11,04;0,59;4,22;0,78;0,78
11,06;0,59;4,23;0,78;0,78
11,08;0,59;4,24;0,78;0,78
11,10;0,59;4,24;0,79;0,79
11,12;0,59;4,25;0,79;0,79
11,14;0,59;4,26;0,79;0,79
11,16;0,59;4,26;0,79;0,79
11,18;0,59;4,27;0,79;0,79
11,20;0,60;4,28;0,79;0,79
11,22;0,60;4,28;0,79;0,79
11,24;0,60;4,29;0,79;0,79
11,26;0,60;4,29;0,80;0,80
11,28;0,60;4,30;0,80;0,80
11,30;0,60;4,30;0,80;0,80
11,32;0,60;4,31;0,80;0,80
11,34;0,60;4,31;0,80;0,80
11,36;0,60;4,32;0,80;0,80
11,38;0,60;4,33;0,81;0,81
11,40;0,60;4,34;0,81;0,81
11,42;0,61;4,34;0,81;0,81
11,44;0,61;4,36;0,81;0,81
11,46;0,61;4,36;0,81;0,81
11,48;0,61;4,37;0,81;0,81
11,50;0,61;4,38;0,81;0,81
11,52;0,61;4,39;0,82;0,82
11,54;0,61;4,39;0,82;0,82
11,56;0,61;4,39;0,82;0,82
11,58;0,61;4,40;0,82;0,82
11,60;0,61;4,41;0,82;0,82
11,62;0,62;4,41;0,82;0,82
11,64;0,62;4,42;0,83;0,83
11,66;0,62;4,43;0,83;0,83
11,68;0,62;4,43;0,83;0,83
11,70;0,62;4,44;0,83;0,83
11,72;0,62;4,45;0,83;0,83
11,74;0,62;4,45;0,83;0,83
11,76;0,62;4,46;0,83;0,83
11,78;0,62;4,47;0,83;0,83
11,80;0,62;4,47;0,84;0,84
11,82;0,63;4,48;0,84;0,84
11,84;0,63;4,49;0,84;0,84
11,86;0,63;4,49;0,84;0,84
11,88;0,63;4,50;0,84;0,84
11,90;0,63;4,51;0,84;0,84
11,92;0,63;4,53;0,84;0,84
11,94;0,63;4,53;0,84;0,84
11,96;0,63;4,53;0,85;0,85
11,98;0,63;4,54;0,85;0,85
12,00;0,63;4,54;0,85;0,85
12,02;0,63;4,55;0,85;0,85
12,04;0,64;4,55;0,85;0,85
12,06;0,64;4,56;0,85;0,85
12,08;0,64;4,57;0,85;0,85
12,10;0,64;4,58;0,86;0,86
12,12;0,64;4,59;0,86;0,86
12,14;0,64;4,59;0,86;0,86
12,16;0,64;4,60;0,86;0,86
12,18;0,64;4,61;0,86;0,86
12,20;0,65;4,61;0,86;0,86
12,22;0,65;4,62;0,87;0,87
12,24;0,65;4,63;0,87;0,87
12,26;0,65;4,64;0,87;0,87
12,28;0,65;4,64;0,87;0,87
12,30;0,65;4,65;0,87;0,87
12,32;0,65;4,65;0,87;0,87
12,34;0,65;4,66;0,87;0,88
12,36;0,65;4,66;0,88;0,88
12,38;0,65;4,66;0,88;0,88
12,40;0,65;4,67;0,88;0,88
12,42;0,65;4,68;0,88;0,88
12,44;0,66;4,68;0,88;0,88
12,46;0,66;4,69;0,88;0,88
12,48;0,66;4,70;0,89;0,89
12,50;0,66;4,71;0,89;0,89
12,52;0,66;4,71;0,89;0,89
12,54;0,66;4,72;0,89;0,89
12,56;0,66;4,73;0,89;0,89
12,58;0,66;4,73;0,89;0,89
12,60;0,67;4,74;0,89;0,89
12,62;0,67;4,75;0,89;0,89
12,64;0,67;4,76;0,89;0,90
12,66;0,67;4,76;0,89;0,90
12,68;0,67;4,77;0,90;0,90
12,70;0,67;4,77;0,90;0,90
12,72;0,67;4,78;0,90;0,90
12,74;0,67;4,78;0,90;0,90
12,76;0,67;4,79;0,90;0,90
12,78;0,67;4,80;0,90;0,90
12,80;0,67;4,80;0,91;0,91
12,82;0,68;4,81;0,91;0,91
12,84;0,68;4,81;0,91;0,91
12,86;0,68;4,82;0,91;0,91
12,88;0,68;4,82;0,91;0,91
12,90;0,68;4,83;0,92;0,92
12,92;0,68;4,84;0,92;0,92
12,94;0,68;4,85;0,92;0,92
12,96;0,68;4,85;0,92;0,92
12,98;0,68;4,86;0,92;0,92
13,00;0,68;4,87;0,92;0,92
13,02;0,69;4,87;0,92;0,92
13,04;0,69;4,87;0,92;0,93
13,06;0,69;4,88;0,93;0,93
13,08;0,69;4,89;0,93;0,93
13,10;0,69;4,89;0,93;0,93
13,12;0,69;4,89;0,93;0,93
13,14;0,69;4,91;0,93;0,93
13,16;0,69;4,91;0,93;0,93
13,18;0,69;4,92;0,94;0,94
13,20;0,69;4,93;0,94;0,94
13,22;0,70;4,93;0,94;0,94
13,24;0,70;4,94;0,94;0,94
13,26;0,70;4,94;0,94;0,94
13,28;0,70;4,95;0,94;0,94
13,30;0,70;4,96;0,94;0,94
13,32;0,70;4,96;0,94;0,94
13,34;0,70;4,97;0,95;0,95
13,36;0,70;4,97;0,95;0,95
13,38;0,70;4,97;0,95;0,95
13,40;0,70;4,98;0,95;0,95
13,42;0,70;4,99;0,95;0,95
13,44;0,71;4,99;0,95;0,95
13,46;0,71;5,00;0,95;0,95
13,48;0,71;5,01;0,96;0,96
13,50;0,71;5,02;0,96;0,96
13,52;0,71;5,02;0,96;0,96
13,54;0,71;5,03;0,96;0,96
13,56;0,71;5,03;0,96;0,96
13,58;0,71;5,04;0,96;0,96
13,60;0,72;5,05;0,96;0,96
13,62;0,72;5,05;0,96;0,96
13,64;0,72;5,06;0,96;0,97
13,66;0,72;5,07;0,97;0,97
13,68;0,72;5,07;0,97;0,97
13,70;0,72;5,08;0,97;0,97
13,72;0,72;5,08;0,97;0,97
13,74;0,72;5,09;0,97;0,97
13,76;0,72;5,09;0,97;0,97
13,78;0,72;5,10;0,98;0,98
13,80;0,72;5,11;0,98;0,98
13,82;0,73;5,11;0,98;0,98
13,84;0,73;5,12;0,98;0,98
13,86;0,73;5,13;0,98;0,98
13,88;0,73;5,13;0,98;0,98
13,90;0,73;5,14;0,99;0,99
13,92;0,73;5,14;0,99;0,99
13,94;0,73;5,15;0,99;0,99
