Zeit;Weg;Kraft;Länge;dL_ORG
5,66;0,10;0,57;0,00;-0,06
5,68;0,10;0,57;0,00;-0,03
5,70;0,10;0,58;0,00;-0,03
5,72;0,10;0,58;0,00;-0,03
5,74;0,10;0,58;0,00;-0,03
5,76;0,10;0,58;0,00;-0,03
5,78;0,10;0,59;0,00;-0,03
5,80;0,10;0,59;0,00;-0,03
5,82;0,10;0,59;0,00;0,00
5,84;0,10;0,59;0,00;0,00
5,86;0,10;0,59;0,02;0,02
5,88;0,10;0,59;0,04;0,04
5,90;0,10;0,59;0,04;0,04
5,92;0,10;0,60;0,05;0,05
5,94;0,10;0,60;0,05;0,05
5,96;0,10;0,60;0,05;0,05
5,98;0,10;0,60;0,05;0,05
6,00;0,10;0,60;0,05;0,05
6,02;0,10;0,60;0,05;0,05
6,04;0,10;0,60;0,05;0,05
6,06;0,10;0,60;0,05;0,05
6,08;0,10;0,60;0,05;0,05
6,10;0,10;0,61;0,05;0,05
6,12;0,10;0,61;0,05;0,05
6,14;0,10;0,61;0,05;0,05
6,16;0,10;0,62;0,05;0,05
6,18;0,10;0,62;0,05;0,05
6,20;0,10;0,62;0,05;0,05
6,22;0,10;0,62;0,05;0,05
6,24;0,10;0,62;0,05;0,05
6,26;0,11;0,62;0,05;0,05
6,28;0,11;0,62;0,05;0,05
6,30;0,11;0,63;0,05;0,05
6,32;0,11;0,63;0,05;0,05
6,34;0,11;0,63;0,05;0,05
6,36;0,11;0,63;0,05;0,05
6,38;0,11;0,63;0,05;0,05
6,40;0,11;0,63;0,05;0,05
6,42;0,11;0,63;0,05;0,05
6,44;0,11;0,63;0,06;0,06
6,46;0,11;0,64;0,06;0,06
6,48;0,11;0,64;0,06;0,06
6,50;0,11;0,64;0,06;0,06
6,52;0,11;0,64;0,06;0,06
6,54;0,11;0,64;0,06;0,06
6,56;0,11;0,64;0,06;0,06
6,58;0,11;0,65;0,06;0,06
6,60;0,11;0,65;0,06;0,06
6,62;0,11;0,65;0,06;0,06
6,64;0,11;0,65;0,07;0,07
6,66;0,11;0,65;0,07;0,07
6,68;0,11;0,65;0,07;0,07
6,70;0,11;0,65;0,07;0,07
6,72;0,11;0,66;0,07;0,07
6,74;0,11;0,66;0,07;0,07
6,76;0,11;0,66;0,07;0,07
6,78;0,11;0,67;0,07;0,07
6,80;0,11;0,67;0,07;0,07
6,82;0,11;0,67;0,07;0,07
6,84;0,11;0,67;0,07;0,07
6,86;0,11;0,67;0,07;0,07
6,88;0,11;0,67;0,07;0,07
6,90;0,11;0,67;0,07;0,07
6,92;0,11;0,67;0,07;0,07
6,94;0,11;0,68;0,07;0,07
6,96;0,11;0,68;0,07;0,07
6,98;0,11;0,68;0,07;0,07
7,00;0,11;0,68;0,08;0,08
7,02;0,11;0,69;0,08;0,08
7,04;0,11;0,69;0,08;0,08
7,06;0,11;0,69;0,08;0,08
7,08;0,11;0,69;0,08;0,08
7,10;0,11;0,69;0,08;0,08
7,12;0,11;0,69;0,08;0,08
7,14;0,11;0,69;0,08;0,08
7,16;0,11;0,69;0,08;0,08
7,18;0,11;0,70;0,08;0,08
7,20;0,11;0,70;0,08;0,08
7,22;0,11;0,70;0,08;0,08
7,24;0,11;0,70;0,08;0,08
7,26;0,11;0,71;0,08;0,08
7,28;0,12;0,71;0,08;0,08
7,30;0,12;0,71;0,09;0,09
7,32;0,12;0,71;0,09;0,09
7,34;0,12;0,71;0,09;0,09
7,36;0,12;0,71;0,09;0,09
7,38;0,12;0,72;0,09;0,09
7,40;0,12;0,72;0,09;0,09
7,42;0,12;0,72;0,09;0,09
7,44;0,12;0,72;0,09;0,09
7,46;0,12;0,72;0,09;0,09
7,48;0,12;0,72;0,10;0,10
7,50;0,12;0,73;0,10;0,10
7,52;0,12;0,73;0,10;0,10
7,54;0,12;0,73;0,10;0,10
7,56;0,12;0,73;0,10;0,10
7,58;0,12;0,73;0,10;0,10
7,60;0,12;0,73;0,10;0,10
7,62;0,12;0,73;0,10;0,10
7,64;0,12;0,73;0,10;0,10
7,66;0,12;0,73;0,10;0,10
7,68;0,12;0,74;0,10;0,10
7,70;0,12;0,74;0,10;0,10
7,72;0,12;0,74;0,10;0,10
7,74;0,12;0,74;0,11;0,11
7,76;0,12;0,74;0,11;0,11
7,78;0,12;0,74;0,11;0,11
7,80;0,12;0,74;0,11;0,11
7,82;0,12;0,75;0,11;0,11
7,84;0,12;0,75;0,11;0,11
7,86;0,12;0,75;0,11;0,11
7,88;0,12;0,75;0,11;0,11
7,90;0,12;0,75;0,11;0,11
7,92;0,12;0,76;0,11;0,11
7,94;0,12;0,76;0,11;0,11
7,96;0,12;0,76;0,11;0,11
7,98;0,12;0,76;0,11;0,11
8,00;0,12;0,76;0,11;0,11
8,02;0,12;0,77;0,11;0,11
8,04;0,12;0,77;0,11;0,12
8,06;0,12;0,77;0,11;0,12
8,08;0,12;0,77;0,12;0,12
8,10;0,12;0,77;0,12;0,12
8,12;0,12;0,77;0,12;0,12
8,14;0,12;0,77;0,12;0,12
8,16;0,12;0,77;0,12;0,12
8,18;0,12;0,78;0,12;0,12
8,20;0,12;0,78;0,12;0,12
8,22;0,12;0,78;0,12;0,12
8,24;0,12;0,78;0,12;0,12
8,26;0,12;0,78;0,12;0,12
8,28;0,13;0,79;0,12;0,12
8,30;0,13;0,79;0,12;0,12
8,32;0,13;0,79;0,12;0,12
8,34;0,13;0,79;0,12;0,12
8,36;0,13;0,79;0,12;0,12
8,38;0,13;0,79;0,12;0,12
8,40;0,13;0,80;0,12;0,12
8,42;0,13;0,80;0,12;0,12
8,44;0,13;0,80;0,12;0,12
8,46;0,13;0,80;0,12;0,12
8,48;0,13;0,80;0,12;0,12
8,50;0,13;0,80;0,12;0,12
8,52;0,13;0,81;0,13;0,13
8,54;0,13;0,81;0,13;0,13
8,56;0,13;0,81;0,13;0,13
8,58;0,13;0,81;0,13;0,13
8,60;0,13;0,81;0,13;0,13
8,62;0,13;0,81;0,13;0,13
8,64;0,13;0,81;0,13;0,13
8,66;0,13;0,81;0,13;0,13
8,68;0,13;0,82;0,13;0,13
8,70;0,13;0,82;0,13;0,13
8,72;0,13;0,82;0,13;0,13
8,74;0,13;0,82;0,13;0,13
8,76;0,13;0,83;0,13;0,13
8,78;0,13;0,82;0,13;0,13
8,80;0,13;0,83;0,13;0,13
8,82;0,13;0,83;0,13;0,13
8,84;0,13;0,83;0,13;0,13
8,86;0,13;0,83;0,13;0,14
8,88;0,13;0,84;0,14;0,14
8,90;0,13;0,84;0,14;0,14
8,92;0,13;0,84;0,14;0,14
8,94;0,13;0,84;0,14;0,14
8,96;0,13;0,84;0,14;0,14
8,98;0,13;0,85;0,14;0,14
9,00;0,13;0,85;0,14;0,14
9,02;0,13;0,85;0,14;0,14
9,04;0,13;0,85;0,14;0,14
9,06;0,13;0,85;0,14;0,14
9,08;0,13;0,86;0,14;0,14
9,10;0,13;0,86;0,14;0,14
9,12;0,13;0,86;0,14;0,14
9,14;0,13;0,86;0,14;0,14
9,16;0,13;0,86;0,14;0,14
9,18;0,13;0,86;0,14;0,14
9,20;0,13;0,86;0,14;0,14
9,22;0,13;0,86;0,15;0,15
9,24;0,13;0,86;0,15;0,15
9,26;0,14;0,87;0,15;0,15
9,28;0,14;0,87;0,15;0,15
9,30;0,14;0,87;0,15;0,15
9,32;0,14;0,87;0,15;0,15
9,34;0,14;0,88;0,15;0,15
9,36;0,14;0,88;0,15;0,15
9,38;0,14;0,88;0,15;0,15
9,40;0,14;0,88;0,15;0,15
9,42;0,14;0,88;0,15;0,15
9,44;0,14;0,88;0,15;0,15
9,46;0,14;0,88;0,15;0,15
9,48;0,14;0,88;0,15;0,15
9,50;0,14;0,88;0,15;0,15
9,52;0,14;0,89;0,15;0,15
9,54;0,14;0,89;0,15;0,15
9,56;0,14;0,89;0,15;0,15
9,58;0,14;0,89;0,15;0,15
9,60;0,14;0,89;0,15;0,15
9,62;0,14;0,89;0,15;0,15
9,64;0,14;0,89;0,15;0,15
9,66;0,14;0,90;0,15;0,15
9,68;0,14;0,90;0,15;0,15
9,70;0,14;0,90;0,15;0,15
9,72;0,14;0,90;0,15;0,15
9,74;0,14;0,90;0,15;0,15
9,76;0,14;0,90;0,15;0,15
9,78;0,14;0,91;0,15;0,15
9,80;0,14;0,91;0,16;0,16
9,82;0,14;0,91;0,16;0,16
9,84;0,14;0,91;0,16;0,16
9,86;0,14;0,92;0,16;0,16
9,88;0,14;0,92;0,16;0,16
9,90;0,14;0,92;0,16;0,16
9,92;0,14;0,92;0,16;0,16
9,94;0,14;0,92;0,16;0,16
9,96;0,14;0,92;0,16;0,16
9,98;0,14;0,93;0,16;0,16
10,00;0,14;0,93;0,16;0,16
10,02;0,14;0,93;0,16;0,16
10,04;0,14;0,93;0,16;0,16
10,06;0,14;0,93;0,16;0,16
10,08;0,14;0,93;0,16;0,16
10,10;0,14;0,93;0,16;0,16
10,12;0,14;0,94;0,16;0,16
10,14;0,14;0,94;0,16;0,16
10,16;0,14;0,94;0,16;0,16
10,18;0,14;0,94;0,16;0,16
10,20;0,14;0,95;0,16;0,16
10,22;0,14;0,95;0,16;0,16
10,24;0,14;0,95;0,16;0,16
10,26;0,14;0,95;0,16;0,16
10,28;0,15;0,95;0,16;0,16
10,30;0,15;0,95;0,16;0,16
10,32;0,15;0,95;0,16;0,16
10,34;0,15;0,96;0,16;0,16
10,36;0,15;0,96;0,16;0,16
10,38;0,15;0,96;0,16;0,16
10,40;0,15;0,96;0,17;0,17
10,42;0,15;0,97;0,17;0,17
10,44;0,15;0,97;0,17;0,17
10,46;0,15;0,97;0,17;0,17
10,48;0,15;0,97;0,17;0,17
10,50;0,15;0,97;0,17;0,17
10,52;0,15;0,97;0,17;0,17
10,54;0,15;0,97;0,17;0,17
10,56;0,15;0,97;0,17;0,17
10,58;0,15;0,97;0,17;0,17
10,60;0,15;0,98;0,17;0,17
10,62;0,15;0,98;0,17;0,17
10,64;0,15;0,98;0,17;0,17
10,66;0,15;0,98;0,17;0,17
10,68;0,15;0,98;0,17;0,17
10,70;0,15;0,98;0,17;0,17
10,72;0,15;0,99;0,17;0,17
10,74;0,15;0,99;0,17;0,17
10,76;0,15;0,99;0,17;0,17
10,78;0,15;0,99;0,17;0,17
10,80;0,15;0,99;0,17;0,17
10,82;0,15;0,99;0,17;0,17
10,84;0,15;1,00;0,17;0,17
10,86;0,15;1,00;0,17;0,17
10,88;0,15;1,00;0,18;0,18
10,90;0,15;1,00;0,18;0,18
10,92;0,15;1,00;0,18;0,18
10,94;0,15;1,00;0,18;0,18
10,96;0,15;1,00;0,18;0,18
10,98;0,15;1,00;0,18;0,18
11,00;0,15;1,01;0,18;0,18
11,02;0,15;1,01;0,18;0,18
11,04;0,15;1,01;0,18;0,18
11,06;0,15;1,01;0,18;0,18
11,08;0,15;1,02;0,18;0,18
11,10;0,15;1,02;0,18;0,18
11,12;0,15;1,02;0,18;0,18
11,14;0,15;1,02;0,18;0,18
11,16;0,15;1,02;0,18;0,18
11,18;0,15;1,02;0,18;0,18
11,20;0,15;1,03;0,18;0,18
11,22;0,15;1,03;0,18;0,18
11,24;0,15;1,03;0,18;0,18
11,26;0,16;1,03;0,18;0,18
11,28;0,16;1,03;0,18;0,18
11,30;0,16;1,04;0,18;0,18
11,32;0,16;1,04;0,18;0,18
11,34;0,16;1,04;0,19;0,19
11,36;0,16;1,04;0,19;0,19
11,38;0,16;1,04;0,19;0,19
11,40;0,16;1,04;0,19;0,19
11,42;0,16;1,04;0,19;0,19
11,44;0,16;1,05;0,19;0,19
11,46;0,16;1,05;0,19;0,19
11,48;0,16;1,05;0,19;0,19
11,50;0,16;1,05;0,19;0,19
11,52;0,16;1,05;0,19;0,19
11,54;0,16;1,05;0,19;0,19
11,56;0,16;1,06;0,19;0,19
11,58;0,16;1,06;0,19;0,19
11,60;0,16;1,06;0,19;0,19
11,62;0,16;1,06;0,19;0,19
11,64;0,16;1,06;0,19;0,19
11,66;0,16;1,07;0,19;0,19
11,68;0,16;1,07;0,19;0,19
11,70;0,16;1,07;0,19;0,19
11,72;0,16;1,07;0,19;0,19
11,74;0,16;1,07;0,19;0,19
11,76;0,16;1,07;0,19;0,19
11,78;0,16;1,08;0,19;0,19
11,80;0,16;1,08;0,19;0,19
11,82;0,16;1,08;0,19;0,19
11,84;0,16;1,08;0,19;0,19
11,86;0,16;1,08;0,19;0,19
11,88;0,16;1,08;0,19;0,19
11,90;0,16;1,08;0,19;0,19
11,92;0,16;1,08;0,20;0,20
11,94;0,16;1,09;0,20;0,20
11,96;0,16;1,09;0,20;0,20
11,98;0,16;1,09;0,20;0,20
12,00;0,16;1,09;0,20;0,20
12,02;0,16;1,10;0,20;0,20
12,04;0,16;1,10;0,20;0,20
12,06;0,16;1,10;0,20;0,20
12,08;0,16;1,10;0,20;0,20
12,10;0,16;1,10;0,20;0,20
12,12;0,16;1,10;0,20;0,20
12,14;0,16;1,10;0,20;0,20
12,16;0,16;1,11;0,20;0,20
12,18;0,16;1,11;0,20;0,20
12,20;0,16;1,11;0,20;0,20
12,22;0,16;1,11;0,20;0,20
12,24;0,16;1,12;0,20;0,20
12,26;0,16;1,12;0,20;0,20
12,28;0,17;1,12;0,20;0,20
12,30;0,17;1,12;0,20;0,20
12,32;0,17;1,12;0,20;0,20
12,34;0,17;1,12;0,20;0,20
12,36;0,17;1,12;0,20;0,20
12,38;0,17;1,13;0,20;0,20
12,40;0,17;1,13;0,20;0,20
12,42;0,17;1,13;0,20;0,20
12,44;0,17;1,13;0,20;0,20
12,46;0,17;1,14;0,20;0,20
12,48;0,17;1,14;0,20;0,20
12,50;0,17;1,14;0,20;0,20
12,52;0,17;1,14;0,20;0,20
12,54;0,17;1,14;0,20;0,20
12,56;0,17;1,14;0,20;0,20
12,58;0,17;1,14;0,20;0,20
12,60;0,17;1,15;0,21;0,21
12,62;0,17;1,15;0,21;0,21
12,64;0,17;1,15;0,21;0,21
12,66;0,17;1,15;0,21;0,21
12,68;0,17;1,15;0,21;0,21
12,70;0,17;1,16;0,21;0,21
12,72;0,17;1,16;0,21;0,21
12,74;0,17;1,16;0,21;0,21
12,76;0,17;1,16;0,21;0,21
12,78;0,17;1,16;0,21;0,21
12,80;0,17;1,16;0,21;0,21
12,82;0,17;1,17;0,21;0,21
12,84;0,17;1,17;0,21;0,21
12,86;0,17;1,17;0,21;0,21
12,88;0,17;1,17;0,21;0,21
12,90;0,17;1,17;0,21;0,21
12,92;0,17;1,18;0,21;0,21
12,94;0,17;1,18;0,21;0,21
12,96;0,17;1,18;0,21;0,21
12,98;0,17;1,18;0,21;0,21
13,00;0,17;1,18;0,21;0,21
13,02;0,17;1,18;0,21;0,21
13,04;0,17;1,19;0,21;0,21
13,06;0,17;1,19;0,21;0,21
13,08;0,17;1,19;0,21;0,21
13,10;0,17;1,19;0,21;0,21
13,12;0,17;1,19;0,21;0,21
13,14;0,17;1,20;0,21;0,21
13,16;0,17;1,20;0,21;0,21
13,18;0,17;1,20;0,21;0,21
13,20;0,17;1,20;0,21;0,21
13,22;0,17;1,20;0,21;0,21
13,24;0,17;1,20;0,21;0,21
13,26;0,18;1,20;0,21;0,21
13,28;0,18;1,21;0,21;0,21
13,30;0,18;1,21;0,21;0,21
13,32;0,18;1,21;0,21;0,21
13,34;0,18;1,21;0,21;0,21
13,36;0,18;1,22;0,22;0,22
13,38;0,18;1,22;0,22;0,22
13,40;0,18;1,22;0,22;0,22
13,42;0,18;1,22;0,22;0,22
13,44;0,18;1,22;0,22;0,22
13,46;0,18;1,22;0,22;0,22
13,48;0,18;1,22;0,22;0,22
13,50;0,18;1,23;0,22;0,22
13,52;0,18;1,23;0,22;0,22
13,54;0,18;1,23;0,22;0,22
13,56;0,18;1,23;0,22;0,22
13,58;0,18;1,23;0,22;0,22
13,60;0,18;1,24;0,22;0,22
13,62;0,18;1,24;0,22;0,22
13,64;0,18;1,24;0,22;0,22
13,66;0,18;1,24;0,22;0,22
13,68;0,18;1,24;0,22;0,22
13,70;0,18;1,25;0,23;0,23
13,72;0,18;1,25;0,23;0,23
13,74;0,18;1,25;0,23;0,23
13,76;0,18;1,25;0,23;0,23
13,78;0,18;1,25;0,23;0,23
13,80;0,18;1,25;0,23;0,23
13,82;0,18;1,25;0,23;0,23
13,84;0,18;1,26;0,23;0,23
13,86;0,18;1,26;0,23;0,23
