Zeit;Weg;Kraft;Länge;dL_ORG
5,92;1,70;10,31;2,49;2,49
5,94;1,71;10,30;2,50;2,50
5,96;1,71;10,29;2,50;2,50
5,98;1,72;10,25;2,51;2,51
6,00;1,73;10,24;2,52;2,52
6,02;1,73;10,22;2,52;2,52
6,04;1,74;10,18;2,52;2,52
6,06;1,74;10,18;2,53;2,53
6,08;1,75;10,15;2,53;2,53
6,10;1,75;10,11;2,54;2,54
6,12;1,76;10,10;2,54;2,54
6,14;1,77;10,08;2,54;2,54
6,16;1,77;10,03;2,54;2,54
6,18;1,78;10,02;2,54;2,54
6,20;1,78;10,00;2,55;2,55
6,22;1,79;9,95;2,55;2,55
6,24;1,80;9,94;2,55;2,55
6,26;1,80;9,91;2,55;2,55
6,28;1,81;8,35;2,54;2,54
6,30;1,81;6,38;2,54;2,54
6,32;1,82;4,41;2,54;2,54
6,34;1,82;2,43;2,54;2,54
6,36;1,83;0,49;2,54;2,54
6,38;1,84;0,05;2,54;2,54
6,40;1,85;0,04;0,00;-999,00
6,42;1,86;0,06;0,00;-999,00
6,44;1,87;0,04;0,00;-999,00
6,46;1,88;0,04;0,00;-999,00
6,48;1,89;-0,05;0,00;-999,00
6,50;1,90;-0,05;0,00;-999,00
6,52;1,91;-0,07;0,00;-999,00
6,54;1,91;-0,06;0,00;-999,00
6,56;1,91;-0,07;0,00;-999,00
6,58;1,91;0,03;0,00;-999,00
6,60;1,91;0,02;0,00;-999,00
6,62;1,91;0,02;0,00;-999,00
6,64;1,91;0,02;0,00;-999,00
6,66;1,91;0,02;0,00;-999,00
6,68;1,91;0,02;0,00;-999,00
6,70;1,91;0,02;0,00;-999,00
6,72;1,91;0,02;0,00;-999,00
6,74;1,91;0,02;0,00;-999,00
6,76;1,91;0,02;0,00;-999,00
6,78;1,91;0,02;0,00;-999,00
6,80;1,91;0,02;0,00;-999,00
6,82;1,91;0,01;0,00;-999,00
6,84;1,91;0,01;0,00;-999,00
6,86;1,91;0,01;0,00;-999,00
6,88;1,91;0,02;0,00;-999,00
6,90;1,91;0,02;0,00;-999,00
6,92;1,91;0,02;0,00;-999,00
6,94;1,91;0,02;0,00;-999,00
6,96;1,91;0,02;0,00;-999,00
6,98;1,91;0,02;0,00;-999,00
7,00;1,91;0,02;0,00;-999,00
7,02;1,91;0,02;0,00;-999,00
7,04;1,91;0,02;0,00;-999,00
7,06;1,91;0,02;0,00;-999,00
7,08;1,91;0,02;0,00;-999,00
7,10;1,91;0,02;0,00;-999,00
7,12;1,91;0,02;0,00;-999,00
7,14;1,91;0,02;0,00;-999,00
7,16;1,91;0,02;0,00;-999,00
7,18;1,91;0,02;0,00;-999,00
7,20;1,91;0,02;0,00;-999,00
7,22;1,91;0,02;0,00;-999,00
7,24;1,91;0,02;0,00;-999,00
7,26;1,91;0,02;0,00;-999,00
7,28;1,91;0,02;0,00;-999,00
7,30;1,91;0,02;0,00;-999,00
7,32;1,91;0,02;0,00;-999,00
7,34;1,91;0,02;0,00;-999,00
7,36;1,91;0,02;0,00;-999,00
7,38;1,91;0,02;0,00;-999,00
7,40;1,91;0,02;0,00;-999,00
7,42;1,91;0,02;0,00;-999,00
7,44;1,91;0,02;0,00;-999,00
7,46;1,91;0,02;0,00;-999,00
7,48;1,91;0,02;0,00;-999,00
7,50;1,91;0,02;0,00;-999,00
7,52;1,91;0,02;0,00;-999,00
7,54;1,91;0,02;0,00;-999,00
7,56;1,91;0,02;0,00;-999,00
7,58;1,91;0,02;0,00;-999,00
7,60;1,91;0,02;0,00;-999,00
7,62;1,91;0,02;0,00;-999,00
7,64;1,91;0,02;0,00;-999,00
7,66;1,91;0,02;0,00;-999,00
7,68;1,91;0,02;0,00;-999,00
7,70;1,91;0,02;0,00;-999,00
7,72;1,91;0,02;0,00;-999,00
7,74;1,91;0,02;0,00;-999,00
7,76;1,91;0,02;0,00;-999,00
7,78;1,91;0,02;0,00;-999,00
7,80;1,91;0,02;0,00;-999,00
7,82;1,91;0,02;0,00;-999,00
7,84;1,91;0,02;0,00;-999,00
7,86;1,91;0,02;0,00;-999,00
7,88;1,91;0,02;0,00;-999,00
7,90;1,91;0,02;0,00;-999,00
7,92;1,91;0,02;0,00;-999,00
7,94;1,91;0,02;0,00;-999,00
7,96;1,91;0,02;0,00;-999,00
7,98;1,91;0,02;0,00;-999,00
8,00;1,91;0,02;0,00;-999,00
8,02;1,91;0,02;0,00;-999,00
8,04;1,91;0,02;0,00;-999,00
8,06;1,91;0,01;0,00;-999,00
8,08;1,91;0,01;0,00;-999,00
8,10;1,91;0,02;0,00;-999,00
8,12;1,91;0,02;0,00;-999,00
8,14;1,91;0,02;0,00;-999,00
8,16;1,91;0,02;0,00;-999,00
8,18;1,91;0,02;0,00;-999,00
8,20;1,91;0,02;0,00;-999,00
8,22;1,91;0,02;0,00;-999,00
8,24;1,91;0,02;0,00;-999,00
8,26;1,91;0,02;0,00;-999,00
8,28;1,91;0,02;0,00;-999,00
8,30;1,91;0,01;0,00;-999,00
8,32;1,91;0,02;0,00;-999,00
8,34;1,91;0,01;0,00;-999,00
8,36;1,91;0,01;0,00;-999,00
8,38;1,91;0,01;0,00;-999,00
8,40;1,91;0,01;0,00;-999,00
8,42;1,91;0,02;0,00;-999,00
8,44;1,91;0,02;0,00;-999,00
8,46;1,91;0,02;0,00;-999,00
8,48;1,91;0,02;0,00;-999,00
8,50;1,91;0,02;0,00;-999,00
8,52;1,91;0,01;0,00;-999,00
8,54;1,91;0,01;0,00;-999,00
8,56;1,91;0,02;0,00;-999,00
8,58;1,91;0,01;0,00;-999,00
8,60;1,91;0,02;0,00;-999,00
8,62;1,91;0,02;0,00;-999,00
8,64;1,91;0,02;0,00;-999,00
8,66;1,91;0,02;0,00;-999,00
8,68;1,91;0,02;0,00;-999,00
8,70;1,91;0,02;0,00;-999,00
8,72;1,91;0,02;0,00;-999,00
8,74;1,91;0,02;0,00;-999,00
8,76;1,91;0,02;0,00;-999,00
8,78;1,91;0,02;0,00;-999,00
8,80;1,91;0,02;0,00;-999,00
8,82;1,91;0,02;0,00;-999,00
8,84;1,91;0,02;0,00;-999,00
8,86;1,91;0,02;0,00;-999,00
8,88;1,91;0,02;0,00;-999,00
8,90;1,91;0,01;0,00;-999,00
8,92;1,91;0,01;0,00;-999,00
8,94;1,91;0,01;0,00;-999,00
8,96;1,91;0,01;0,00;-999,00
8,98;1,91;0,01;0,00;-999,00
9,00;1,91;0,01;0,00;-999,00
9,02;1,91;0,01;0,00;-999,00
9,04;1,91;0,01;0,00;-999,00
9,06;1,91;0,02;0,00;-999,00
9,08;1,91;0,01;0,00;-999,00
9,10;1,91;0,02;0,00;-999,00
9,12;1,91;0,02;0,00;-999,00
9,14;1,91;0,01;0,00;-999,00
9,16;1,91;0,01;0,00;-999,00
9,18;1,91;0,01;0,00;-999,00
9,20;1,91;0,01;0,00;-999,00
9,22;1,91;0,01;0,00;-999,00
9,24;1,91;0,01;0,00;-999,00
9,26;1,91;0,01;0,00;-999,00
9,28;1,91;0,02;0,00;-999,00
9,30;1,91;0,02;0,00;-999,00
9,32;1,91;0,02;0,00;-999,00
9,34;1,91;0,02;0,00;-999,00
9,36;1,91;0,02;0,00;-999,00
9,38;1,91;0,02;0,00;-999,00
9,40;1,91;0,02;0,00;-999,00
9,42;1,91;0,02;0,00;-999,00
9,44;1,91;0,02;0,00;-999,00
9,46;1,91;0,01;0,00;-999,00
9,48;1,91;0,02;0,00;-999,00
9,50;1,91;0,02;0,00;-999,00
9,52;1,91;0,01;0,00;-999,00
9,54;1,91;0,01;0,00;-999,00
9,56;1,91;0,01;0,00;-999,00
9,58;1,91;0,02;0,00;-999,00
9,60;1,91;0,02;0,00;-999,00
9,62;1,91;0,01;0,00;-999,00
9,64;1,91;0,02;0,00;-999,00
9,66;1,91;0,02;0,00;-999,00
9,68;1,91;0,01;0,00;-999,00
9,70;1,91;0,02;0,00;-999,00
9,72;1,91;0,02;0,00;-999,00
9,74;1,91;0,01;0,00;-999,00
9,76;1,91;0,02;0,00;-999,00
9,78;1,91;0,02;0,00;-999,00
9,80;1,91;0,01;0,00;-999,00
9,82;1,91;0,02;0,00;-999,00
9,84;1,91;0,02;0,00;-999,00
9,86;1,91;0,02;0,00;-999,00
9,88;1,91;0,02;0,00;-999,00
9,90;1,91;0,02;0,00;-999,00
9,92;1,91;0,01;0,00;-999,00
9,94;1,91;0,01;0,00;-999,00
9,96;1,91;0,01;0,00;-999,00
9,98;1,91;0,01;0,00;-999,00
10,00;1,91;0,01;0,00;-999,00
10,02;1,91;0,01;0,00;-999,00
10,04;1,91;0,01;0,00;-999,00
10,06;1,91;0,02;0,00;-999,00
10,08;1,91;0,02;0,00;-999,00
10,10;1,91;0,02;0,00;-999,00
10,12;1,91;0,02;0,00;-999,00
10,14;1,91;0,02;0,00;-999,00
10,16;1,91;0,02;0,00;-999,00
10,18;1,91;0,02;0,00;-999,00
10,20;1,91;0,02;0,00;-999,00
10,22;1,91;0,02;0,00;-999,00
10,24;1,91;0,02;0,00;-999,00
10,26;1,91;0,01;0,00;-999,00
10,28;1,91;0,01;0,00;-999,00
10,30;1,91;0,01;0,00;-999,00
10,32;1,91;0,01;0,00;-999,00
10,34;1,91;0,01;0,00;-999,00
10,36;1,91;0,02;0,00;-999,00
10,38;1,91;0,02;0,00;-999,00
10,40;1,91;0,02;0,00;-999,00
10,42;1,91;0,02;0,00;-999,00
10,44;1,91;0,02;0,00;-999,00
10,46;1,91;0,02;0,00;-999,00
10,48;1,91;0,02;0,00;-999,00
10,50;1,91;0,02;0,00;-999,00
10,52;1,91;0,02;0,00;-999,00
10,54;1,91;0,02;0,00;-999,00
10,56;1,91;0,02;0,00;-999,00
10,58;1,91;0,02;0,00;-999,00
10,60;1,91;0,01;0,00;-999,00
10,62;1,91;0,01;0,00;-999,00
10,64;1,91;0,01;0,00;-999,00
10,66;1,91;0,01;0,00;-999,00
10,68;1,91;0,01;0,00;-999,00
10,70;1,91;0,02;0,00;-999,00
10,72;1,91;0,02;0,00;-999,00
10,74;1,91;0,01;0,00;-999,00
10,76;1,91;0,02;0,00;-999,00
10,78;1,91;0,02;0,00;-999,00
10,80;1,91;0,01;0,00;-999,00
10,82;1,91;0,01;0,00;-999,00
10,84;1,91;0,01;0,00;-999,00
10,86;1,91;0,01;0,00;-999,00
10,88;1,91;0,01;0,00;-999,00
10,90;1,91;0,02;0,00;-999,00
10,92;1,91;0,02;0,00;-999,00
10,94;1,91;0,02;0,00;-999,00
10,96;1,91;0,02;0,00;-999,00
10,98;1,91;0,02;0,00;-999,00
11,00;1,91;0,02;0,00;-999,00
11,02;1,91;0,02;0,00;-999,00
11,04;1,91;0,02;0,00;-999,00
11,06;1,91;0,02;0,00;-999,00
11,08;1,91;0,01;0,00;-999,00
11,10;1,91;0,02;0,00;-999,00
11,12;1,91;0,02;0,00;-999,00
11,14;1,91;0,02;0,00;-999,00
11,16;1,91;0,02;0,00;-999,00
11,18;1,91;0,02;0,00;-999,00
11,20;1,91;0,02;0,00;-999,00
11,22;1,91;0,02;0,00;-999,00
11,24;1,91;0,02;0,00;-999,00
11,26;1,91;0,02;0,00;-999,00
11,28;1,91;0,02;0,00;-999,00
11,30;1,91;0,02;0,00;-999,00
11,32;1,91;0,02;0,00;-999,00
11,34;1,91;0,02;0,00;-999,00
11,36;1,91;0,02;0,00;-999,00
11,38;1,91;0,01;0,00;-999,00
11,40;1,91;0,01;0,00;-999,00
11,42;1,91;0,01;0,00;-999,00
11,44;1,91;0,01;0,00;-999,00
11,46;1,91;0,01;0,00;-999,00
11,48;1,91;0,01;0,00;-999,00
11,50;1,91;0,01;0,00;-999,00
11,52;1,91;0,01;0,00;-999,00
11,54;1,91;0,01;0,00;-999,00
11,56;1,91;0,01;0,00;-999,00
11,58;1,91;0,02;0,00;-999,00
11,60;1,91;0,01;0,00;-999,00
11,62;1,91;0,01;0,00;-999,00
11,64;1,91;0,01;0,00;-999,00
11,66;1,91;0,01;0,00;-999,00
11,68;1,91;0,01;0,00;-999,00
11,70;1,91;0,01;0,00;-999,00
11,72;1,91;0,01;0,00;-999,00
11,74;1,91;0,01;0,00;-999,00
11,76;1,91;0,01;0,00;-999,00
11,78;1,91;0,01;0,00;-999,00
11,80;1,91;0,01;0,00;-999,00
