Zeit;Weg;Kraft;Länge;dL_ORG
2,00;0,56;0,69;0,86;0,86
2,02;0,56;0,71;0,87;0,87
2,04;0,57;0,70;0,89;0,89
2,06;0,57;0,74;0,89;0,89
2,08;0,58;0,75;0,91;0,90
2,10;0,58;0,74;0,92;0,92
2,12;0,59;0,79;0,92;0,92
2,14;0,60;0,80;0,93;0,93
2,16;0,60;0,79;0,95;0,94
2,18;0,61;0,83;0,96;0,96
2,20;0,61;0,84;0,96;0,96
2,22;0,62;0,83;0,98;0,97
2,24;0,62;0,88;0,99;0,98
2,26;0,63;0,88;0,99;0,98
2,28;0,64;0,89;1,00;1,00
2,30;0,64;0,93;1,01;1,01
2,32;0,65;0,94;1,01;1,01
2,34;0,65;0,94;1,02;1,02
2,36;0,66;0,99;1,03;1,03
2,38;0,67;0,99;1,03;1,03
2,40;0,67;0,99;1,04;1,04
2,42;0,68;1,05;1,05;1,05
2,44;0,68;1,06;1,05;1,05
2,46;0,69;1,06;1,06;1,06
2,48;0,69;1,11;1,07;1,07
2,50;0,70;1,12;1,07;1,07
2,52;0,71;1,11;1,08;1,08
2,54;0,71;1,15;1,09;1,09
2,56;0,72;1,14;1,09;1,09
2,58;0,72;1,14;1,10;1,10
2,60;0,73;1,19;1,11;1,11
2,62;0,74;1,20;1,11;1,11
2,64;0,74;1,21;1,12;1,12
2,66;0,75;1,27;1,13;1,13
2,68;0,75;1,27;1,14;1,14
2,70;0,76;1,27;1,14;1,14
2,72;0,77;1,31;1,15;1,15
2,74;0,77;1,31;1,16;1,16
2,76;0,78;1,31;1,16;1,16
2,78;0,78;1,36;1,17;1,17
2,80;0,79;1,37;1,18;1,18
2,82;0,79;1,38;1,18;1,18
2,84;0,80;1,43;1,19;1,19
2,86;0,81;1,44;1,21;1,20
2,88;0,81;1,45;1,21;1,20
2,90;0,82;1,49;1,22;1,22
2,92;0,82;1,50;1,23;1,23
2,94;0,83;1,51;1,23;1,23
2,96;0,84;1,55;1,25;1,24
2,98;0,84;1,56;1,26;1,26
3,00;0,85;1,57;1,26;1,26
3,02;0,85;1,62;1,27;1,27
3,04;0,86;1,62;1,29;1,28
3,06;0,86;1,63;1,29;1,28
3,08;0,87;1,68;1,30;1,30
3,10;0,88;1,67;1,32;1,31
3,12;0,88;1,69;1,32;1,31
3,14;0,89;1,74;1,33;1,33
3,16;0,89;1,74;1,34;1,34
3,18;0,90;1,76;1,34;1,34
3,20;0,90;1,80;1,36;1,35
3,22;0,91;1,80;1,37;1,37
3,24;0,92;1,81;1,38;1,38
3,26;0,92;1,84;1,38;1,38
3,28;0,93;1,84;1,39;1,39
3,30;0,93;1,84;1,41;1,40
3,32;0,94;1,87;1,41;1,40
3,34;0,94;1,86;1,42;1,42
3,36;0,95;1,88;1,43;1,43
3,38;0,96;1,91;1,43;1,43
3,40;0,96;1,91;1,45;1,44
3,42;0,97;1,93;1,46;1,46
3,44;0,98;1,97;1,46;1,46
3,46;0,98;1,96;1,48;1,47
3,48;0,99;1,99;1,49;1,49
3,50;0,99;2,01;1,49;1,49
3,52;1,00;2,00;1,51;1,50
3,54;1,00;2,02;1,52;1,52
3,56;1,01;2,05;1,52;1,52
3,58;1,01;2,05;1,54;1,53
3,60;1,02;2,08;1,55;1,55
3,62;1,03;2,12;1,55;1,55
3,64;1,03;2,11;1,56;1,56
3,66;1,04;2,14;1,58;1,57
3,68;1,04;2,17;1,59;1,59
3,70;1,05;2,16;1,59;1,59
3,72;1,06;2,19;1,60;1,60
3,74;1,06;2,22;1,60;1,60
3,76;1,07;2,21;1,61;1,61
3,78;1,07;2,23;1,62;1,62
3,80;1,08;2,26;1,63;1,63
3,82;1,09;2,26;1,63;1,63
3,84;1,09;2,29;1,65;1,65
3,86;1,10;2,32;1,66;1,66
3,88;1,10;2,33;1,66;1,66
3,90;1,11;2,36;1,67;1,67
3,92;1,11;2,40;1,68;1,68
3,94;1,12;2,40;1,68;1,68
3,96;1,13;2,44;1,69;1,69
3,98;1,13;2,46;1,70;1,70
4,00;1,14;2,46;1,70;1,70
4,02;1,14;2,49;1,71;1,71
4,04;1,15;2,51;1,72;1,72
4,06;1,15;2,50;1,72;1,72
4,08;1,16;2,53;1,73;1,73
4,10;1,17;2,54;1,74;1,74
4,12;1,17;2,53;1,74;1,74
4,14;1,18;2,57;1,75;1,75
4,16;1,18;2,59;1,76;1,75
4,18;1,19;2,58;1,76;1,75
4,20;1,20;2,61;1,76;1,76
4,22;1,20;2,63;1,77;1,77
4,24;1,21;2,62;1,78;1,78
4,26;1,21;2,65;1,78;1,78
4,28;1,22;2,67;1,79;1,79
4,30;1,22;2,67;1,80;1,80
4,32;1,23;2,72;1,80;1,80
4,34;1,24;2,73;1,82;1,81
4,36;1,24;2,73;1,83;1,83
4,38;1,25;2,77;1,83;1,83
4,40;1,25;2,78;1,84;1,84
4,42;1,26;2,77;1,86;1,85
4,44;1,27;2,81;1,86;1,85
4,46;1,27;2,81;1,87;1,87
4,48;1,28;2,80;1,89;1,89
4,50;1,28;2,84;1,89;1,89
4,52;1,29;2,84;1,91;1,90
4,54;1,29;2,82;1,92;1,92
4,56;1,30;2,86;1,92;1,92
4,58;1,31;2,88;1,94;1,93
4,60;1,31;2,87;1,95;1,95
4,62;1,32;2,91;1,95;1,95
4,64;1,32;2,93;1,97;1,96
4,66;1,33;2,93;1,98;1,98
4,68;1,34;2,97;1,98;1,98
4,70;1,34;2,97;2,00;1,99
4,72;1,35;2,97;2,01;2,01
4,74;1,35;3,01;2,03;2,02
4,76;1,36;3,01;2,03;2,02
4,78;1,36;3,01;2,04;2,04
4,80;1,37;3,06;2,05;2,05
4,82;1,38;3,07;2,05;2,05
4,84;1,38;3,06;2,07;2,07
4,86;1,39;3,10;2,08;2,08
4,88;1,39;3,10;2,08;2,08
4,90;1,40;3,09;2,10;2,09
4,92;1,41;3,13;2,11;2,11
4,94;1,41;3,14;2,11;2,11
4,96;1,42;3,14;2,12;2,12
4,98;1,42;3,17;2,13;2,13
5,00;1,43;3,17;2,13;2,13
5,02;1,44;3,17;2,15;2,14
5,04;1,44;3,21;2,16;2,16
5,06;1,45;3,20;2,16;2,16
5,08;1,45;3,20;2,17;2,17
5,10;1,46;3,24;2,18;2,18
5,12;1,46;3,24;2,18;2,18
5,14;1,47;3,24;2,20;2,19
5,16;1,48;3,28;2,21;2,21
5,18;1,48;3,27;2,21;2,21
5,20;1,49;3,27;2,22;2,22
5,22;1,49;3,31;2,23;2,23
5,24;1,50;3,30;2,25;2,25
5,26;1,51;3,29;2,25;2,25
5,28;1,51;3,33;2,26;2,26
5,30;1,52;3,32;2,27;2,27
5,32;1,52;3,32;2,27;2,27
5,34;1,53;3,36;2,29;2,28
5,36;1,53;3,35;2,30;2,30
5,38;1,54;3,36;2,30;2,30
5,40;1,55;3,39;2,31;2,31
5,42;1,55;3,39;2,32;2,32
5,44;1,56;3,39;2,32;2,32
5,46;1,56;3,43;2,33;2,33
5,48;1,57;3,43;2,34;2,34
5,50;1,58;3,44;2,34;2,34
5,52;1,58;3,48;2,35;2,35
5,54;1,59;3,47;2,36;2,36
5,56;1,59;3,49;2,36;2,36
5,58;1,60;3,52;2,37;2,37
5,60;1,60;3,50;2,38;2,38
5,62;1,61;3,51;2,38;2,38
5,64;1,62;3,54;2,39;2,39
5,66;1,62;3,52;2,40;2,40
5,68;1,63;3,52;2,40;2,40
5,70;1,63;3,54;2,41;2,41
5,72;1,64;3,52;2,42;2,42
5,74;1,65;3,53;2,43;2,43
5,76;1,65;3,55;2,43;2,43
5,78;1,66;3,54;2,44;2,44
5,80;1,66;3,55;2,45;2,45
5,82;1,67;3,57;2,45;2,45
5,84;1,67;3,55;2,46;2,46
5,86;1,68;3,56;2,47;2,47
5,88;1,69;3,59;2,47;2,47
5,90;1,69;3,57;2,49;2,49
5,92;1,70;3,59;2,50;2,50
5,94;1,70;3,61;2,50;2,50
5,96;1,71;3,58;2,51;2,51
5,98;1,72;3,59;2,52;2,52
6,00;1,72;3,61;2,52;2,52
6,02;1,73;3,59;2,53;2,53
6,04;1,73;3,61;2,54;2,54
6,06;1,74;3,64;2,54;2,54
6,08;1,74;3,63;2,55;2,55
6,10;1,75;3,66;2,57;2,56
6,12;1,76;3,68;2,57;2,56
6,14;1,76;3,67;2,58;2,57
6,16;1,77;3,70;2,59;2,58
6,18;1,77;3,72;2,59;2,58
6,20;1,78;3,69;2,60;2,59
6,22;1,79;3,71;2,61;2,60
6,24;1,79;3,72;2,62;2,61
6,26;1,80;3,69;2,62;2,61
6,28;1,80;3,70;2,63;2,62
6,30;1,81;3,71;2,64;2,63
6,32;1,81;3,69;2,64;2,63
6,34;1,82;3,71;2,65;2,64
6,36;1,83;3,72;2,66;2,65
6,38;1,83;3,70;2,66;2,65
6,40;1,84;3,72;2,67;2,66
6,42;1,84;3,72;2,68;2,67
6,44;1,85;3,70;2,68;2,67
6,46;1,86;3,73;2,68;2,68
6,48;1,86;3,73;2,69;2,69
6,50;1,87;3,72;2,69;2,69
6,52;1,87;3,75;2,70;2,70
6,54;1,88;3,75;2,71;2,71
6,56;1,88;3,74;2,71;2,71
6,58;1,89;3,77;2,72;2,72
6,60;1,90;3,77;2,73;2,73
6,62;1,90;3,76;2,73;2,73
6,64;1,91;3,79;2,74;2,74
6,66;1,91;3,80;2,75;2,75
6,68;1,92;3,78;2,75;2,75
6,70;1,93;3,82;2,76;2,76
6,72;1,93;3,82;2,77;2,76
6,74;1,94;3,80;2,77;2,77
6,76;1,94;3,83;2,77;2,77
6,78;1,95;3,82;2,78;2,78
6,80;1,95;3,80;2,79;2,79
6,82;1,96;3,81;2,79;2,79
6,84;1,97;3,81;2,80;2,79
6,86;1,97;3,79;2,80;2,80
6,88;1,98;3,81;2,80;2,80
6,90;1,98;3,81;2,81;2,80
6,92;1,99;3,79;2,81;2,81
6,94;2,00;3,81;2,81;2,81
6,96;2,00;3,80;2,82;2,81
6,98;2,01;3,78;2,82;2,82
7,00;2,01;3,80;2,82;2,82
7,02;2,02;3,79;2,83;2,83
7,04;2,02;3,77;2,83;2,83
7,06;2,03;3,79;2,83;2,83
7,08;2,04;3,79;2,84;2,84
7,10;2,04;3,77;2,84;2,84
7,12;2,05;3,79;2,84;2,84
7,14;2,05;3,78;2,85;2,85
7,16;2,06;3,77;2,86;2,85
7,18;2,07;3,79;2,86;2,85
7,20;2,07;3,78;2,86;2,86
7,22;2,08;3,76;2,87;2,87
7,24;2,08;3,78;2,87;2,87
7,26;2,09;3,76;2,87;2,87
7,28;2,09;3,74;2,88;2,88
7,30;2,10;3,76;2,88;2,88
7,32;2,11;3,72;2,88;2,88
7,34;2,11;3,70;2,89;2,88
7,36;2,12;3,71;2,89;2,89
7,38;2,12;3,68;2,89;2,89
7,40;2,13;3,66;2,89;2,89
7,42;2,14;3,67;2,89;2,88
7,44;2,14;3,65;2,89;2,88
7,46;2,15;3,63;2,88;2,88
7,48;2,15;3,64;2,87;2,87
7,50;2,16;3,62;2,87;2,87
7,52;2,16;3,60;2,87;2,86
7,54;2,17;3,61;2,86;2,86
7,56;2,18;3,58;2,86;2,86
7,58;2,18;3,57;2,86;2,86
7,60;2,19;3,59;2,86;2,86
7,62;2,19;3,56;2,86;2,86
7,64;2,20;3,55;2,86;2,85
7,66;2,21;3,58;2,86;2,85
7,68;2,21;3,55;2,86;2,85
7,70;2,22;3,54;2,85;2,85
7,72;2,22;3,55;2,86;2,85
7,74;2,23;3,51;2,86;2,86
7,76;2,23;3,50;2,86;2,86
7,78;2,24;3,51;2,86;2,86
7,80;2,25;3,49;2,86;2,86
7,82;2,25;3,48;2,86;2,86
7,84;2,26;3,50;2,86;2,86
7,86;2,26;3,48;2,86;2,85
7,88;2,27;3,47;2,86;2,85
7,90;2,28;3,49;2,85;2,85
7,92;2,28;3,46;2,85;2,84
7,94;2,29;3,47;2,85;2,84
7,96;2,29;3,49;2,84;2,84
7,98;2,30;3,47;2,84;2,83
8,00;2,30;3,47;2,84;2,83
8,02;2,31;3,49;2,83;2,83
8,04;2,32;3,46;2,83;2,82
8,06;2,32;3,46;2,83;2,82
8,08;2,33;3,47;2,82;2,82
8,10;2,33;3,44;2,82;2,81
8,12;2,34;3,45;2,82;2,81
8,14;2,35;3,46;2,81;2,81
8,16;2,35;3,43;2,81;2,81
8,18;2,36;3,43;2,81;2,81
8,20;2,36;3,45;2,81;2,81
8,22;2,37;3,43;2,81;2,81
8,24;2,37;3,44;2,81;2,81
8,26;2,38;3,45;2,81;2,81
8,28;2,39;3,43;2,81;2,81
8,30;2,39;3,45;2,81;2,81
8,32;2,40;3,46;2,81;2,81
8,34;2,40;3,43;2,81;2,81
8,36;2,41;3,45;2,81;2,80
8,38;2,42;3,45;2,81;2,80
8,40;2,42;3,43;2,81;2,80
8,42;2,43;3,44;2,81;2,80
8,44;2,43;3,45;2,81;2,80
8,46;2,44;3,42;2,81;2,80
8,48;2,44;3,44;2,81;2,80
8,50;2,45;3,45;2,81;2,80
8,52;2,46;3,43;2,81;2,80
8,54;2,46;3,45;2,81;2,80
8,56;2,47;3,46;2,81;2,80
8,58;2,47;3,44;2,80;2,80
8,60;2,48;3,46;2,80;2,80
8,62;2,49;3,46;2,80;2,80
8,64;2,49;3,44;2,80;2,80
8,66;2,50;3,45;2,80;2,80
8,68;2,50;3,45;2,80;2,80
8,70;2,51;3,42;2,80;2,80
8,72;2,51;3,44;2,80;2,80
8,74;2,52;3,45;2,80;2,80
8,76;2,53;3,43;2,80;2,80
8,78;2,53;3,45;2,80;2,80
8,80;2,54;3,45;2,80;2,80
8,82;2,54;3,42;2,80;2,80
8,84;2,55;3,43;2,80;2,79
8,86;2,56;3,42;2,80;2,79
8,88;2,56;3,40;2,80;2,79
8,90;2,57;3,42;2,79;2,79
8,92;2,57;3,42;2,79;2,79
8,94;2,58;3,41;2,79;2,79
8,96;2,58;3,44;2,79;2,79
8,98;2,59;3,43;2,79;2,79
9,00;2,60;3,41;2,79;2,79
9,02;2,60;3,44;2,79;2,78
9,04;2,61;3,43;2,78;2,78
9,06;2,61;3,41;2,78;2,78
9,08;2,62;3,43;2,78;2,78
9,10;2,63;3,43;2,77;2,77
9,12;2,63;3,41;2,77;2,77
9,14;2,64;3,43;2,77;2,77
9,16;2,64;3,42;2,77;2,77
9,18;2,65;3,40;2,77;2,77
9,20;2,66;3,41;2,77;2,76
9,22;2,66;3,40;2,76;2,76
9,24;2,67;3,38;2,76;2,76
9,26;2,67;3,40;2,76;2,76
9,28;2,68;3,39;2,76;2,76
9,30;2,68;3,37;2,76;2,76
9,32;2,69;3,40;2,76;2,76
9,34;2,70;3,38;2,76;2,76
9,36;2,70;3,36;2,76;2,76
9,38;2,71;3,39;2,76;2,76
9,40;2,71;3,38;2,76;2,76
9,42;2,72;3,35;2,76;2,76
9,44;2,72;3,38;2,76;2,76
9,46;2,73;3,37;2,76;2,76
9,48;2,74;3,35;2,76;2,76
9,50;2,74;3,38;2,76;2,76
9,52;2,75;3,37;2,76;2,76
9,54;2,75;3,35;2,76;2,75
9,56;2,76;3,38;2,76;2,75
9,58;2,77;3,37;2,76;2,75
9,60;2,77;3,35;2,76;2,75
9,62;2,78;3,37;2,76;2,75
9,64;2,78;3,36;2,75;2,75
9,66;2,79;3,35;2,75;2,75
9,68;2,80;3,38;2,75;2,75
9,70;2,80;3,37;2,75;2,75
9,72;2,81;3,37;2,75;2,75
9,74;2,81;3,40;2,75;2,74
9,76;2,82;3,39;2,75;2,74
9,78;2,82;3,38;2,75;2,74
9,80;2,83;3,40;2,75;2,74
9,82;2,84;3,38;2,75;2,74
9,84;2,84;3,36;2,75;2,74
9,86;2,85;3,37;2,75;2,75
9,88;2,85;3,35;2,75;2,75
9,90;2,86;3,34;2,75;2,75
9,92;2,87;3,37;2,75;2,75
9,94;2,87;3,35;2,75;2,75
9,96;2,88;3,34;2,75;2,75
9,98;2,88;3,37;2,75;2,75
10,00;2,89;3,35;2,75;2,75
10,02;2,89;3,34;2,76;2,75
10,04;2,90;3,35;2,76;2,75
10,06;2,91;3,33;2,76;2,75
10,08;2,91;3,33;2,76;2,75
10,10;2,92;3,35;2,76;2,75
10,12;2,92;3,33;2,76;2,75
10,14;2,93;3,34;2,76;2,75
10,16;2,94;3,36;2,76;2,75
10,18;2,94;3,34;2,76;2,75
10,20;2,95;3,34;2,76;2,75
10,22;2,95;3,36;2,76;2,75
10,24;2,96;3,34;2,76;2,75
10,26;2,96;3,33;2,76;2,75
10,28;2,97;3,35;2,76;2,75
10,30;2,98;3,33;2,76;2,75
10,32;2,98;3,32;2,76;2,75
10,34;2,99;3,34;2,76;2,75
10,36;2,99;3,31;2,76;2,75
10,38;3,00;3,32;2,76;2,75
10,40;3,00;3,33;2,76;2,75
10,42;3,01;3,31;2,75;2,75
10,44;3,02;3,31;2,75;2,75
10,46;3,02;3,33;2,75;2,75
10,48;3,03;3,30;2,75;2,75
10,50;3,03;3,31;2,75;2,75
10,52;3,04;3,32;2,75;2,75
10,54;3,04;3,29;2,75;2,75
10,56;3,05;3,30;2,75;2,75
10,58;3,06;3,31;2,75;2,75
10,60;3,06;3,28;2,75;2,75
10,62;3,07;3,29;2,75;2,75
10,64;3,08;3,31;2,75;2,75
10,66;3,08;3,28;2,75;2,75
10,68;3,09;3,30;2,75;2,75
10,70;3,09;3,31;2,75;2,75
10,72;3,10;3,29;2,75;2,75
10,74;3,10;3,30;2,75;2,75
10,76;3,11;3,31;2,75;2,75
10,78;3,11;3,29;2,75;2,75
10,80;3,12;3,29;2,75;2,75
10,82;3,13;3,30;2,75;2,75
10,84;3,13;3,27;2,75;2,75
10,86;3,14;3,29;2,75;2,74
10,88;3,14;3,29;2,75;2,74
10,90;3,15;3,27;2,75;2,74
10,92;3,16;3,29;2,75;2,75
10,94;3,16;3,30;2,75;2,75
10,96;3,17;3,28;2,75;2,75
10,98;3,17;3,30;2,75;2,75
11,00;3,18;3,31;2,75;2,75
11,02;3,18;3,29;2,75;2,75
11,04;3,19;3,30;2,75;2,75
11,06;3,20;3,30;2,75;2,75
11,08;3,20;3,28;2,75;2,75
11,10;3,21;3,29;2,75;2,75
11,12;3,21;3,29;2,75;2,75
11,14;3,22;3,26;2,75;2,74
11,16;3,23;3,29;2,75;2,74
11,18;3,23;3,29;2,75;2,74
11,20;3,24;3,27;2,74;2,74
11,22;3,24;3,30;2,74;2,74
11,24;3,25;3,30;2,74;2,74
11,26;3,26;3,27;2,74;2,74
11,28;3,26;3,30;2,74;2,74
11,30;3,27;3,30;2,74;2,73
11,32;3,27;3,27;2,74;2,73
11,34;3,28;3,30;2,74;2,73
11,36;3,28;3,29;2,74;2,74
11,38;3,29;3,26;2,74;2,74
11,40;3,30;3,28;2,74;2,73
11,42;3,30;3,27;2,74;2,73
11,44;3,31;3,24;2,74;2,73
11,46;3,31;3,26;2,74;2,73
11,48;3,32;3,26;2,74;2,73
11,50;3,32;3,24;2,74;2,73
11,52;3,33;3,26;2,74;2,73
11,54;3,34;3,25;2,74;2,74
11,56;3,34;3,24;2,74;2,74
11,58;3,35;3,26;2,74;2,74
11,60;3,35;3,24;2,74;2,74
11,62;3,36;3,23;2,74;2,74
11,64;3,37;3,26;2,74;2,74
11,66;3,37;3,25;2,74;2,74
11,68;3,38;3,22;2,74;2,74
11,70;3,38;3,26;2,74;2,74
11,72;3,39;3,25;2,74;2,74
11,74;3,40;3,23;2,74;2,74
11,76;3,40;3,26;2,74;2,74
11,78;3,41;3,26;2,74;2,74
11,80;3,41;3,24;2,74;2,74
11,82;3,42;3,26;2,74;2,74
11,84;3,42;3,24;2,74;2,74
11,86;3,43;3,23;2,74;2,74
11,88;3,44;3,25;2,74;2,74
11,90;3,44;3,23;2,74;2,74
11,92;3,45;3,21;2,74;2,74
11,94;3,45;3,24;2,74;2,74
11,96;3,46;3,22;2,74;2,74
11,98;3,47;3,20;2,74;2,74
12,00;3,47;3,23;2,74;2,74
12,02;3,48;3,21;2,74;2,74
12,04;3,48;3,20;2,74;2,74
12,06;3,49;3,23;2,74;2,74
12,08;3,49;3,22;2,75;2,74
12,10;3,50;3,21;2,75;2,74
12,12;3,51;3,24;2,75;2,74
12,14;3,51;3,22;2,75;2,75
12,16;3,52;3,21;2,75;2,75
12,18;3,52;3,23;2,75;2,75
12,20;3,53;3,22;2,75;2,75
12,22;3,54;3,21;2,75;2,75
12,24;3,54;3,24;2,75;2,75
12,26;3,55;3,22;2,75;2,75
12,28;3,55;3,22;2,75;2,75
12,30;3,56;3,24;2,75;2,75
12,32;3,56;3,21;2,75;2,75
12,34;3,57;3,20;2,75;2,75
12,36;3,58;3,23;2,75;2,75
12,38;3,58;3,20;2,75;2,75
12,40;3,59;3,21;2,75;2,75
12,42;3,59;3,24;2,75;2,75
12,44;3,60;3,22;2,75;2,75
12,46;3,61;3,22;2,75;2,75
12,48;3,61;3,25;2,75;2,75
12,50;3,62;3,22;2,75;2,75
12,52;3,62;3,22;2,75;2,75
12,54;3,63;3,24;2,75;2,75
12,56;3,63;3,22;2,75;2,75
12,58;3,64;3,22;2,75;2,75
12,60;3,65;3,24;2,75;2,75
12,62;3,65;3,21;2,75;2,75
12,64;3,66;3,21;2,75;2,75
12,66;3,66;3,23;2,75;2,75
12,68;3,67;3,20;2,75;2,75
12,70;3,68;3,20;2,75;2,75
12,72;3,68;3,22;2,75;2,74
12,74;3,69;3,20;2,74;2,74
12,76;3,69;3,21;2,74;2,74
12,78;3,70;3,23;2,74;2,74
12,80;3,70;3,22;2,74;2,74
12,82;3,71;3,23;2,74;2,74
12,84;3,72;3,25;2,74;2,74
12,86;3,72;3,23;2,74;2,73
12,88;3,73;3,24;2,74;2,73
12,90;3,73;3,26;2,73;2,73
12,92;3,74;3,24;2,73;2,73
12,94;3,75;3,25;2,73;2,73
12,96;3,75;3,26;2,73;2,73
12,98;3,76;3,24;2,73;2,72
13,00;3,76;3,25;2,73;2,72
13,02;3,77;3,26;2,72;2,72
13,04;3,77;3,24;2,72;2,72
13,06;3,78;3,26;2,72;2,72
13,08;3,79;3,27;2,72;2,72
13,10;3,79;3,24;2,72;2,72
13,12;3,80;3,24;2,72;2,72
13,14;3,80;3,23;2,72;2,72
13,16;3,81;3,19;2,72;2,72
13,18;3,82;3,19;2,72;2,72
13,20;3,82;3,19;2,72;2,72
13,22;3,83;3,17;2,72;2,72
13,24;3,83;3,19;2,72;2,72
13,26;3,84;3,19;2,72;2,72
13,28;3,84;3,18;2,73;2,72
13,30;3,85;3,20;2,73;2,72
13,32;3,86;3,21;2,73;2,72
13,34;3,86;3,18;2,73;2,73
13,36;3,87;3,21;2,73;2,73
13,38;3,87;3,21;2,73;2,73
13,40;3,88;3,19;2,73;2,73
13,42;3,89;3,22;2,74;2,73
13,44;3,89;3,23;2,74;2,73
13,46;3,90;3,20;2,74;2,73
13,48;3,90;3,23;2,74;2,74
13,50;3,91;3,23;2,74;2,74
13,52;3,91;3,21;2,74;2,74
13,54;3,92;3,23;2,75;2,74
13,56;3,93;3,22;2,75;2,74
13,58;3,93;3,19;2,75;2,75
13,60;3,94;3,21;2,75;2,75
13,62;3,94;3,21;2,75;2,75
13,64;3,95;3,18;2,76;2,75
13,66;3,96;3,20;2,76;2,75
13,68;3,96;3,19;2,76;2,75
13,70;3,97;3,16;2,76;2,76
13,72;3,97;3,18;2,76;2,76
13,74;3,98;3,17;2,76;2,76
13,76;3,98;3,15;2,76;2,76
13,78;3,99;3,18;2,76;2,76
13,80;4,00;3,17;2,77;2,76
13,82;4,00;3,15;2,77;2,76
13,84;4,01;3,18;2,77;2,76
13,86;4,01;3,17;2,77;2,77
13,88;4,02;3,15;2,77;2,77
13,90;4,03;3,18;2,77;2,77
13,92;4,03;3,18;2,77;2,77
