Zeit;Weg;Kraft;Länge;dL_ORG
9,74;1,18;4,25;1,65;1,65
9,76;1,18;4,25;1,65;1,65
9,78;1,19;4,25;1,66;1,65
9,80;1,19;4,26;1,66;1,66
9,82;1,19;4,26;1,66;1,66
9,84;1,19;4,28;1,66;1,66
9,86;1,19;4,29;1,67;1,67
9,88;1,20;4,29;1,67;1,67
9,90;1,20;4,29;1,67;1,67
9,92;1,20;4,29;1,68;1,68
9,94;1,21;4,30;1,68;1,68
9,96;1,21;4,30;1,68;1,68
9,98;1,21;4,31;1,69;1,69
10,00;1,21;4,32;1,69;1,69
10,02;1,21;4,32;1,69;1,69
10,04;1,22;4,32;1,70;1,70
10,06;1,22;4,32;1,70;1,70
10,08;1,22;4,32;1,70;1,70
10,10;1,22;4,33;1,71;1,71
10,12;1,23;4,34;1,71;1,71
10,14;1,23;4,35;1,71;1,71
10,16;1,23;4,35;1,72;1,72
10,18;1,23;4,35;1,72;1,72
10,20;1,24;4,34;1,72;1,72
10,22;1,24;4,35;1,73;1,73
10,24;1,24;4,35;1,73;1,73
10,26;1,24;4,36;1,73;1,73
10,28;1,24;4,37;1,74;1,74
10,30;1,25;4,38;1,74;1,74
10,32;1,25;4,38;1,74;1,74
10,34;1,25;4,38;1,75;1,75
10,36;1,25;4,37;1,75;1,75
10,38;1,26;4,38;1,75;1,75
10,40;1,26;4,38;1,76;1,76
10,42;1,26;4,39;1,76;1,76
10,44;1,26;4,40;1,76;1,76
10,46;1,26;4,40;1,76;1,76
10,48;1,27;4,40;1,77;1,77
10,50;1,27;4,40;1,77;1,77
10,52;1,27;4,40;1,77;1,77
10,54;1,28;4,40;1,78;1,78
10,56;1,28;4,41;1,78;1,78
10,58;1,28;4,42;1,78;1,78
10,60;1,28;4,43;1,79;1,79
10,62;1,28;4,43;1,79;1,79
10,64;1,29;4,42;1,79;1,79
10,66;1,29;4,42;1,80;1,80
10,68;1,29;4,42;1,80;1,80
10,70;1,29;4,42;1,80;1,80
10,72;1,30;4,44;1,81;1,81
10,74;1,30;4,45;1,81;1,81
10,76;1,30;4,45;1,82;1,82
10,78;1,30;4,45;1,82;1,82
10,80;1,31;4,45;1,82;1,82
10,82;1,31;4,44;1,83;1,83
10,84;1,31;4,44;1,83;1,83
10,86;1,31;4,45;1,83;1,83
10,88;1,31;4,46;1,84;1,84
10,90;1,32;4,47;1,84;1,84
10,92;1,32;4,48;1,84;1,84
10,94;1,32;4,47;1,85;1,84
10,96;1,32;4,47;1,85;1,84
10,98;1,33;4,47;1,85;1,85
11,00;1,33;4,47;1,85;1,85
11,02;1,33;4,48;1,86;1,86
11,04;1,33;4,50;1,86;1,86
11,06;1,33;4,50;1,86;1,86
11,08;1,34;4,49;1,87;1,87
11,10;1,34;4,49;1,87;1,87
11,12;1,34;4,50;1,87;1,87
11,14;1,35;4,50;1,88;1,88
11,16;1,35;4,51;1,88;1,88
11,18;1,35;4,52;1,88;1,88
11,20;1,35;4,53;1,89;1,89
11,22;1,35;4,52;1,89;1,89
11,24;1,36;4,52;1,89;1,89
11,26;1,36;4,52;1,90;1,90
11,28;1,36;4,52;1,90;1,90
11,30;1,36;4,53;1,90;1,90
11,32;1,37;4,54;1,90;1,90
11,34;1,37;4,55;1,91;1,91
11,36;1,37;4,55;1,91;1,91
11,38;1,37;4,54;1,91;1,91
11,40;1,38;4,54;1,92;1,92
11,42;1,38;4,55;1,92;1,92
11,44;1,38;4,55;1,92;1,92
11,46;1,38;4,55;1,93;1,93
11,48;1,38;4,56;1,93;1,93
11,50;1,39;4,56;1,93;1,93
11,52;1,39;4,56;1,94;1,94
11,54;1,39;4,56;1,94;1,94
11,56;1,40;4,56;1,94;1,94
11,58;1,40;4,56;1,95;1,95
11,60;1,40;4,56;1,95;1,95
11,62;1,40;4,58;1,95;1,95
11,64;1,40;4,58;1,96;1,96
11,66;1,40;4,58;1,96;1,96
11,68;1,41;4,57;1,96;1,96
11,70;1,41;4,57;1,97;1,96
11,72;1,41;4,57;1,97;1,97
11,74;1,42;4,57;1,97;1,97
11,76;1,42;4,58;1,97;1,97
11,78;1,42;4,59;1,98;1,98
11,80;1,42;4,59;1,98;1,98
11,82;1,42;4,59;1,98;1,98
11,84;1,43;4,59;1,99;1,99
11,86;1,43;4,58;1,99;1,99
11,88;1,43;4,58;1,99;1,99
11,90;1,43;4,59;1,99;1,99
11,92;1,44;4,60;1,99;1,99
11,94;1,44;4,60;2,00;2,00
11,96;1,44;4,60;2,00;2,00
11,98;1,44;4,60;2,00;2,00
12,00;1,45;4,60;2,01;2,01
12,02;1,45;4,60;2,01;2,01
12,04;1,45;4,60;2,01;2,01
12,06;1,45;4,61;2,02;2,02
12,08;1,45;4,62;2,02;2,02
12,10;1,46;4,62;2,03;2,03
12,12;1,46;4,61;2,03;2,03
12,14;1,46;4,61;2,03;2,03
12,16;1,46;4,61;2,04;2,04
12,18;1,47;4,62;2,04;2,04
12,20;1,47;4,62;2,04;2,04
12,22;1,47;4,64;2,05;2,05
12,24;1,47;4,64;2,05;2,05
12,26;1,47;4,64;2,05;2,05
12,28;1,48;4,63;2,06;2,06
12,30;1,48;4,63;2,06;2,06
12,32;1,48;4,63;2,06;2,06
12,34;1,48;4,63;2,07;2,07
12,36;1,49;4,64;2,07;2,07
12,38;1,49;4,66;2,07;2,07
12,40;1,49;4,65;2,08;2,08
12,42;1,49;4,65;2,08;2,08
12,44;1,50;4,64;2,08;2,08
12,46;1,50;4,64;2,08;2,08
12,48;1,50;4,64;2,08;2,08
12,50;1,50;4,64;2,08;2,08
12,52;1,51;4,65;2,09;2,09
12,54;1,51;4,66;2,09;2,09
12,56;1,51;4,65;2,09;2,09
12,58;1,51;4,65;2,10;2,09
12,60;1,52;4,64;2,10;2,10
12,62;1,52;4,64;2,10;2,10
12,64;1,52;4,64;2,10;2,10
12,66;1,52;4,66;2,11;2,11
12,68;1,52;4,66;2,11;2,11
12,70;1,53;4,66;2,11;2,11
12,72;1,53;4,65;2,12;2,12
12,74;1,53;4,65;2,12;2,12
12,76;1,53;4,65;2,12;2,12
12,78;1,54;4,65;2,13;2,13
12,80;1,54;4,66;2,13;2,13
12,82;1,54;4,67;2,13;2,13
12,84;1,54;4,67;2,14;2,14
12,86;1,55;4,66;2,14;2,14
12,88;1,55;4,65;2,14;2,14
12,90;1,55;4,65;2,14;2,14
12,92;1,55;4,65;2,15;2,15
12,94;1,55;4,66;2,15;2,15
12,96;1,56;4,67;2,15;2,15
12,98;1,56;4,67;2,16;2,15
13,00;1,56;4,67;2,16;2,16
13,02;1,56;4,67;2,16;2,16
13,04;1,57;4,67;2,16;2,16
13,06;1,57;4,66;2,17;2,17
13,08;1,57;4,67;2,17;2,17
13,10;1,57;4,68;2,17;2,17
13,12;1,58;4,68;2,18;2,17
13,14;1,58;4,68;2,18;2,17
13,16;1,58;4,68;2,18;2,18
13,18;1,58;4,67;2,18;2,18
13,20;1,59;4,67;2,18;2,18
13,22;1,59;4,67;2,19;2,19
13,24;1,59;4,68;2,19;2,19
13,26;1,59;4,68;2,19;2,19
13,28;1,59;4,69;2,20;2,20
13,30;1,60;4,68;2,20;2,20
13,32;1,60;4,68;2,20;2,20
13,34;1,60;4,67;2,20;2,20
13,36;1,60;4,67;2,21;2,21
13,38;1,61;4,67;2,21;2,21
13,40;1,61;4,68;2,21;2,21
13,42;1,61;4,68;2,22;2,22
13,44;1,61;4,68;2,22;2,22
13,46;1,62;4,68;2,22;2,22
13,48;1,62;4,67;2,22;2,22
13,50;1,62;4,67;2,23;2,23
13,52;1,62;4,67;2,23;2,23
13,54;1,62;4,67;2,23;2,23
13,56;1,63;4,68;2,23;2,23
13,58;1,63;4,68;2,24;2,24
13,60;1,63;4,67;2,24;2,24
13,62;1,63;4,67;2,24;2,24
13,64;1,64;4,66;2,24;2,24
13,66;1,64;4,66;2,24;2,24
13,68;1,64;4,66;2,25;2,25
13,70;1,64;4,66;2,25;2,25
13,72;1,65;4,67;2,25;2,25
13,74;1,65;4,66;2,25;2,25
13,76;1,65;4,66;2,26;2,26
13,78;1,65;4,65;2,26;2,26
13,80;1,66;4,65;2,26;2,26
13,82;1,66;4,64;2,26;2,26
13,84;1,66;4,65;2,27;2,27
13,86;1,66;4,66;2,27;2,27
13,88;1,66;4,66;2,27;2,27
13,90;1,67;4,65;2,27;2,27
13,92;1,67;4,64;2,27;2,27
13,94;1,67;4,64;2,28;2,28
