Zeit;Weg;Kraft;Länge;dL_ORG
1,50;0,50;0,48;0,73;0,73
1,52;0,51;0,49;0,76;0,76
1,54;0,51;0,49;0,76;0,77
1,56;0,52;0,54;0,76;0,77
1,58;0,53;0,55;0,76;0,76
1,60;0,53;0,55;0,75;0,76
1,62;0,54;0,60;0,75;0,76
1,64;0,54;0,61;0,75;0,76
1,66;0,55;0,61;0,75;0,76
1,68;0,55;0,65;0,76;0,76
1,70;0,56;0,65;0,76;0,76
1,72;0,57;0,64;0,76;0,76
1,74;0,57;0,68;0,77;0,77
1,76;0,58;0,67;0,77;0,77
1,78;0,58;0,67;0,78;0,78
1,80;0,59;0,71;0,78;0,78
1,82;0,60;0,71;0,78;0,78
1,84;0,60;0,71;0,78;0,79
1,86;0,61;0,75;0,79;0,79
1,88;0,61;0,75;0,79;0,80
1,90;0,62;0,76;0,79;0,80
1,92;0,63;0,80;0,80;0,80
1,94;0,63;0,80;0,80;0,80
1,96;0,64;0,82;0,80;0,80
1,98;0,64;0,87;0,80;0,81
2,00;0,65;0,87;0,80;0,81
2,02;0,65;0,88;0,80;0,81
2,04;0,66;0,94;0,80;0,81
2,06;0,67;0,94;0,80;0,81
2,08;0,67;0,95;0,80;0,81
2,10;0,68;0,99;0,81;0,81
2,12;0,68;1,00;0,81;0,82
2,14;0,69;1,01;0,82;0,82
2,16;0,70;1,06;0,82;0,82
2,18;0,70;1,06;0,83;0,83
2,20;0,71;1,09;0,84;0,85
2,22;0,71;1,13;0,84;0,85
2,24;0,72;1,13;0,85;0,86
2,26;0,72;1,15;0,87;0,87
2,28;0,73;1,19;0,87;0,87
2,30;0,74;1,20;0,88;0,89
2,32;0,74;1,22;0,90;0,90
2,34;0,75;1,26;0,90;0,90
2,36;0,75;1,26;0,91;0,91
2,38;0,76;1,29;0,92;0,92
2,40;0,76;1,33;0,93;0,94
2,42;0,77;1,33;0,93;0,94
2,44;0,78;1,36;0,94;0,95
2,46;0,78;1,40;0,95;0,96
2,48;0,79;1,40;0,95;0,96
2,50;0,79;1,43;0,96;0,97
2,52;0,80;1,47;0,97;0,98
2,54;0,81;1,47;0,98;0,98
2,56;0,81;1,50;0,98;0,98
2,58;0,82;1,54;0,99;0,99
2,60;0,82;1,54;1,00;1,00
2,62;0,83;1,58;1,00;1,00
2,64;0,83;1,61;1,01;1,01
2,66;0,84;1,61;1,02;1,03
2,68;0,85;1,65;1,02;1,03
2,70;0,85;1,68;1,03;1,04
2,72;0,86;1,68;1,04;1,04
2,74;0,86;1,71;1,04;1,04
2,76;0,87;1,75;1,05;1,06
2,78;0,87;1,74;1,06;1,07
2,80;0,88;1,78;1,06;1,07
2,82;0,89;1,82;1,08;1,08
2,84;0,89;1,82;1,09;1,10
2,86;0,90;1,85;1,11;1,11
2,88;0,91;1,88;1,11;1,11
2,90;0,91;1,88;1,12;1,13
2,92;0,92;1,91;1,14;1,14
2,94;0,92;1,94;1,14;1,14
2,96;0,93;1,94;1,15;1,15
2,98;0,93;1,98;1,16;1,16
3,00;0,94;2,01;1,16;1,16
3,02;0,94;2,01;1,17;1,18
3,04;0,95;2,04;1,18;1,19
3,06;0,96;2,07;1,20;1,20
3,08;0,96;2,07;1,20;1,20
3,10;0,97;2,12;1,20;1,21
3,12;0,97;2,14;1,21;1,22
3,14;0,98;2,14;1,21;1,22
3,16;0,99;2,19;1,22;1,23
3,18;0,99;2,21;1,23;1,23
3,20;1,00;2,21;1,23;1,23
3,22;1,00;2,26;1,24;1,24
3,24;1,01;2,28;1,25;1,25
3,26;1,02;2,28;1,25;1,25
3,28;1,02;2,33;1,26;1,26
3,30;1,03;2,35;1,27;1,27
3,32;1,03;2,35;1,27;1,27
3,34;1,04;2,39;1,28;1,28
3,36;1,04;2,41;1,29;1,30
3,38;1,05;2,41;1,29;1,30
3,40;1,06;2,46;1,30;1,31
3,42;1,06;2,47;1,31;1,32
3,44;1,07;2,47;1,32;1,33
3,46;1,07;2,52;1,32;1,33
3,48;1,08;2,54;1,34;1,34
3,50;1,08;2,53;1,35;1,35
3,52;1,09;2,58;1,35;1,35
3,54;1,10;2,59;1,36;1,36
3,56;1,10;2,59;1,37;1,37
3,58;1,11;2,64;1,38;1,39
3,60;1,11;2,65;1,38;1,39
3,62;1,12;2,64;1,39;1,40
3,64;1,13;2,68;1,41;1,41
3,66;1,13;2,70;1,41;1,41
3,68;1,14;2,70;1,42;1,42
3,70;1,14;2,74;1,43;1,43
3,72;1,15;2,75;1,43;1,43
3,74;1,16;2,76;1,44;1,44
3,76;1,16;2,81;1,45;1,46
3,78;1,17;2,81;1,47;1,47
3,80;1,17;2,82;1,47;1,47
3,82;1,18;2,87;1,48;1,49
3,84;1,18;2,88;1,49;1,50
3,86;1,19;2,88;1,49;1,50
3,88;1,20;2,93;1,51;1,51
3,90;1,20;2,94;1,52;1,52
3,92;1,21;2,94;1,52;1,52
3,94;1,21;2,98;1,53;1,54
3,96;1,22;2,98;1,54;1,55
3,98;1,23;2,99;1,56;1,56
4,00;1,23;3,04;1,56;1,56
4,02;1,24;3,04;1,57;1,57
4,04;1,24;3,05;1,57;1,57
4,06;1,25;3,09;1,58;1,58
4,08;1,25;3,09;1,59;1,59
4,10;1,26;3,10;1,60;1,61
4,12;1,27;3,14;1,60;1,61
4,14;1,27;3,14;1,61;1,62
4,16;1,28;3,14;1,63;1,63
4,18;1,28;3,19;1,63;1,63
4,20;1,29;3,19;1,64;1,64
4,22;1,30;3,19;1,65;1,65
4,24;1,30;3,24;1,66;1,66
4,26;1,31;3,23;1,66;1,66
4,28;1,31;3,24;1,67;1,68
4,30;1,32;3,28;1,68;1,69
4,32;1,32;3,28;1,68;1,69
4,34;1,33;3,28;1,70;1,70
4,36;1,34;3,33;1,71;1,72
4,38;1,34;3,32;1,71;1,72
4,40;1,35;3,33;1,72;1,72
4,42;1,35;3,37;1,72;1,73
4,44;1,36;3,38;1,72;1,73
4,46;1,37;3,39;1,72;1,72
4,48;1,37;3,43;1,72;1,72
4,50;1,38;3,43;1,72;1,72
4,52;1,38;3,45;1,70;1,71
4,54;1,39;3,48;1,69;1,69
4,56;1,39;3,47;1,68;1,68
4,58;1,40;3,49;1,68;1,68
4,60;1,41;3,53;1,66;1,67
4,62;1,41;3,52;1,65;1,65
4,64;1,42;3,53;1,65;1,65
4,66;1,42;3,57;1,64;1,64
4,68;1,43;3,56;1,64;1,64
4,70;1,44;3,58;1,64;1,64
4,72;1,44;3,62;1,65;1,65
4,74;1,45;3,62;1,66;1,66
4,76;1,45;3,64;1,66;1,66
4,78;1,46;3,67;1,68;1,68
4,80;1,46;3,67;1,70;1,71
4,82;1,47;3,68;1,74;1,74
4,84;1,48;3,71;1,74;1,74
4,86;1,48;3,70;1,77;1,77
4,88;1,49;3,72;1,80;1,80
4,90;1,49;3,76;1,80;1,80
4,92;1,50;3,75;1,83;1,84
4,94;1,51;3,77;1,87;1,87
4,96;1,51;3,80;1,87;1,87
4,98;1,52;3,78;1,90;1,90
5,00;1,52;3,80;1,93;1,94
5,02;1,53;3,83;1,93;1,94
5,04;1,53;3,83;1,96;1,97
5,06;1,54;3,85;1,99;2,00
5,08;1,55;3,88;2,02;2,03
5,10;1,55;3,87;2,02;2,03
5,12;1,56;3,90;2,05;2,05
5,14;1,56;3,92;2,07;2,07
5,16;1,57;3,91;2,07;2,07
5,18;1,58;3,94;2,09;2,10
5,20;1,58;3,97;2,11;2,12
5,22;1,59;3,96;2,11;2,12
5,24;1,59;3,99;2,13;2,13
5,26;1,60;4,01;2,14;2,14
5,28;1,60;4,00;2,14;2,14
5,30;1,61;4,03;2,15;2,15
5,32;1,62;4,05;2,16;2,16
5,34;1,62;4,03;2,17;2,17
5,36;1,63;4,06;2,17;2,17
5,38;1,63;4,08;2,18;2,18
5,40;1,64;4,06;2,19;2,19
5,42;1,65;4,09;2,19;2,19
5,44;1,65;4,11;2,20;2,20
5,46;1,66;4,09;2,20;2,21
5,48;1,66;4,12;2,20;2,21
5,50;1,67;4,14;2,21;2,22
5,52;1,67;4,12;2,22;2,23
5,54;1,68;4,15;2,23;2,24
5,56;1,69;4,16;2,23;2,24
5,58;1,69;4,15;2,24;2,25
5,60;1,70;4,18;2,25;2,26
5,62;1,70;4,18;2,25;2,26
5,64;1,71;4,17;2,26;2,27
5,66;1,72;4,19;2,27;2,28
5,68;1,72;4,20;2,27;2,28
5,70;1,73;4,18;2,28;2,29
5,72;1,73;4,22;2,29;2,30
5,74;1,74;4,22;2,31;2,31
5,76;1,74;4,21;2,31;2,31
5,78;1,75;4,24;2,32;2,32
5,80;1,76;4,24;2,33;2,33
5,82;1,76;4,22;2,33;2,33
5,84;1,77;4,25;2,34;2,35
5,86;1,77;4,24;2,36;2,36
5,88;1,78;4,22;2,36;2,36
5,90;1,79;4,24;2,37;2,38
5,92;1,79;4,23;2,39;2,39
5,94;1,80;4,21;2,39;2,39
5,96;1,80;4,23;2,41;2,41
5,98;1,81;4,21;2,42;2,42
6,00;1,81;4,20;2,42;2,42
6,02;1,82;4,22;2,44;2,44
6,04;1,83;4,20;2,46;2,46
6,06;1,83;4,18;2,46;2,46
6,08;1,84;4,21;2,47;2,47
6,10;1,84;4,20;2,48;2,49
6,12;1,85;4,18;2,49;2,49
6,14;1,86;4,21;2,49;2,49
6,16;1,86;4,20;2,50;2,50
6,18;1,87;4,20;2,50;2,50
6,20;1,87;4,22;2,50;2,50
6,22;1,88;4,22;2,50;2,50
6,24;1,88;4,21;2,50;2,50
6,26;1,89;4,25;2,50;2,50
6,28;1,90;4,23;2,50;2,50
6,30;1,90;4,22;2,49;2,49
6,32;1,91;4,26;2,48;2,49
6,34;1,91;4,24;2,48;2,49
6,36;1,92;4,23;2,48;2,48
6,38;1,93;4,25;2,48;2,48
6,40;1,93;4,23;2,48;2,48
6,42;1,94;4,21;2,48;2,48
6,44;1,94;4,23;2,48;2,48
6,46;1,95;4,21;2,48;2,48
6,48;1,95;4,18;2,48;2,48
6,50;1,96;4,19;2,48;2,48
6,52;1,97;4,16;2,48;2,48
6,54;1,97;4,13;2,48;2,48
6,56;1,98;4,13;2,48;2,48
6,58;1,98;4,09;2,48;2,48
6,60;1,99;4,05;2,48;2,48
6,62;2,00;4,05;2,48;2,48
6,64;2,00;4,02;2,47;2,48
6,66;2,01;4,00;2,47;2,48
6,68;2,01;4,02;2,47;2,47
6,70;2,02;3,98;2,46;2,46
6,72;2,02;3,97;2,45;2,46
6,74;2,03;3,99;2,45;2,46
6,76;2,04;3,95;2,45;2,45
6,78;2,04;3,94;2,45;2,45
6,80;2,05;3,96;2,44;2,44
6,82;2,05;3,93;2,43;2,43
6,84;2,06;3,92;2,43;2,43
6,86;2,07;3,94;2,42;2,43
6,88;2,07;3,92;2,41;2,42
6,90;2,08;3,92;2,41;2,42
6,92;2,08;3,93;2,41;2,41
6,94;2,09;3,91;2,40;2,41
6,96;2,09;3,91;2,40;2,40
6,98;2,10;3,93;2,40;2,40
7,00;2,11;3,91;2,40;2,40
7,02;2,11;3,92;2,40;2,40
7,04;2,12;3,94;2,40;2,40
7,06;2,12;3,91;2,40;2,40
7,08;2,13;3,91;2,39;2,40
7,10;2,14;3,93;2,39;2,40
7,12;2,14;3,90;2,39;2,40
7,14;2,15;3,89;2,39;2,40
7,16;2,15;3,91;2,39;2,39
7,18;2,16;3,88;2,39;2,39
7,20;2,16;3,88;2,39;2,39
7,22;2,17;3,89;2,39;2,39
7,24;2,18;3,86;2,39;2,39
7,26;2,18;3,87;2,39;2,39
7,28;2,19;3,88;2,39;2,39
7,30;2,19;3,86;2,39;2,39
7,32;2,20;3,88;2,39;2,39
7,34;2,21;3,88;2,39;2,39
7,36;2,21;3,86;2,39;2,39
7,38;2,22;3,87;2,39;2,39
7,40;2,22;3,88;2,39;2,39
7,42;2,23;3,86;2,39;2,39
7,44;2,23;3,88;2,39;2,39
7,46;2,24;3,89;2,39;2,39
7,48;2,25;3,86;2,39;2,39
7,50;2,25;3,88;2,39;2,39
7,52;2,26;3,88;2,39;2,39
7,54;2,26;3,85;2,39;2,39
7,56;2,27;3,87;2,38;2,39
7,58;2,28;3,87;2,38;2,39
7,60;2,28;3,85;2,38;2,39
7,62;2,29;3,87;2,38;2,39
7,64;2,29;3,87;2,38;2,39
7,66;2,30;3,84;2,38;2,38
7,68;2,30;3,87;2,38;2,38
7,70;2,31;3,87;2,38;2,38
7,72;2,32;3,84;2,38;2,38
7,74;2,32;3,86;2,38;2,38
7,76;2,33;3,87;2,38;2,38
7,78;2,33;3,83;2,38;2,38
7,80;2,34;3,86;2,38;2,38
7,82;2,35;3,86;2,38;2,38
7,84;2,35;3,83;2,38;2,38
7,86;2,36;3,85;2,38;2,38
7,88;2,36;3,85;2,38;2,39
7,90;2,37;3,83;2,38;2,39
7,92;2,37;3,85;2,38;2,39
7,94;2,38;3,84;2,38;2,39
7,96;2,39;3,82;2,38;2,39
7,98;2,39;3,84;2,38;2,39
8,00;2,40;3,84;2,38;2,39
8,02;2,40;3,82;2,38;2,39
8,04;2,41;3,84;2,38;2,39
8,06;2,42;3,83;2,38;2,39
8,08;2,42;3,82;2,38;2,39
8,10;2,43;3,84;2,38;2,39
8,12;2,43;3,83;2,39;2,39
8,14;2,44;3,81;2,38;2,39
8,16;2,45;3,83;2,38;2,39
8,18;2,45;3,82;2,39;2,39
8,20;2,46;3,80;2,38;2,39
8,22;2,46;3,82;2,38;2,39
8,24;2,47;3,82;2,39;2,39
8,26;2,47;3,79;2,39;2,39
8,28;2,48;3,82;2,39;2,39
8,30;2,49;3,81;2,39;2,39
8,32;2,49;3,79;2,39;2,39
8,34;2,50;3,81;2,39;2,39
8,36;2,50;3,81;2,39;2,39
8,38;2,51;3,79;2,39;2,39
8,40;2,51;3,81;2,39;2,39
8,42;2,52;3,80;2,39;2,39
8,44;2,53;3,79;2,39;2,39
8,46;2,53;3,82;2,39;2,39
8,48;2,54;3,81;2,39;2,39
8,50;2,54;3,80;2,39;2,40
8,52;2,55;3,83;2,39;2,39
8,54;2,56;3,82;2,39;2,40
8,56;2,56;3,80;2,39;2,40
8,58;2,57;3,83;2,39;2,40
8,60;2,57;3,82;2,39;2,40
8,62;2,58;3,81;2,39;2,40
8,64;2,58;3,84;2,40;2,40
8,66;2,59;3,84;2,40;2,40
8,68;2,60;3,83;2,40;2,40
8,70;2,60;3,86;2,40;2,40
8,72;2,61;3,85;2,40;2,40
8,74;2,61;3,85;2,40;2,40
8,76;2,62;3,88;2,40;2,40
8,78;2,63;3,87;2,40;2,40
8,80;2,63;3,87;2,40;2,40
8,82;2,64;3,90;2,40;2,40
8,84;2,64;3,88;2,40;2,41
8,86;2,65;3,88;2,40;2,41
8,88;2,66;3,89;2,40;2,41
8,90;2,66;3,87;2,40;2,41
8,92;2,67;3,85;2,41;2,41
8,94;2,67;3,87;2,41;2,41
8,96;2,68;3,85;2,41;2,41
8,98;2,68;3,85;2,41;2,41
9,00;2,69;3,87;2,41;2,41
9,02;2,70;3,85;2,41;2,41
9,04;2,70;3,85;2,41;2,42
9,06;2,71;3,87;2,41;2,42
9,08;2,71;3,85;2,41;2,42
9,10;2,72;3,85;2,41;2,42
9,12;2,72;3,87;2,41;2,42
9,14;2,73;3,86;2,41;2,42
9,16;2,74;3,87;2,42;2,42
9,18;2,74;3,90;2,42;2,42
9,20;2,75;3,88;2,42;2,42
9,22;2,75;3,89;2,42;2,42
9,24;2,76;3,91;2,42;2,42
9,26;2,77;3,89;2,42;2,42
9,28;2,77;3,89;2,42;2,42
9,30;2,78;3,90;2,42;2,42
9,32;2,78;3,88;2,42;2,42
9,34;2,79;3,88;2,42;2,42
9,36;2,79;3,91;2,42;2,43
9,38;2,80;3,89;2,42;2,43
9,40;2,81;3,90;2,42;2,43
9,42;2,81;3,91;2,42;2,43
9,44;2,82;3,88;2,42;2,43
9,46;2,82;3,88;2,42;2,43
9,48;2,83;3,89;2,42;2,43
9,50;2,83;3,86;2,43;2,43
9,52;2,84;3,88;2,43;2,43
9,54;2,85;3,90;2,43;2,43
9,56;2,85;3,87;2,43;2,43
9,58;2,86;3,88;2,43;2,43
9,60;2,87;3,89;2,43;2,43
9,62;2,87;3,85;2,43;2,43
9,64;2,88;3,85;2,43;2,43
9,66;2,88;3,86;2,43;2,43
9,68;2,89;3,83;2,43;2,44
9,70;2,89;3,84;2,43;2,44
9,72;2,90;3,86;2,43;2,44
9,74;2,90;3,83;2,43;2,44
9,76;2,91;3,86;2,44;2,44
9,78;2,92;3,88;2,44;2,44
9,80;2,92;3,86;2,44;2,44
9,82;2,93;3,89;2,44;2,44
9,84;2,93;3,91;2,44;2,44
9,86;2,94;3,89;2,44;2,44
9,88;2,95;3,91;2,44;2,44
9,90;2,95;3,91;2,44;2,44
9,92;2,96;3,88;2,44;2,44
9,94;2,96;3,90;2,44;2,44
9,96;2,97;3,89;2,44;2,44
9,98;2,98;3,87;2,44;2,44
10,00;2,98;3,88;2,44;2,44
10,02;2,99;3,88;2,44;2,44
10,04;2,99;3,85;2,44;2,44
10,06;3,00;3,86;2,44;2,44
10,08;3,00;3,86;2,44;2,45
10,10;3,01;3,84;2,44;2,45
10,12;3,02;3,87;2,44;2,45
10,14;3,02;3,88;2,44;2,45
10,16;3,03;3,86;2,45;2,45
10,18;3,03;3,89;2,45;2,45
10,20;3,04;3,89;2,45;2,45
10,22;3,04;3,87;2,45;2,45
10,24;3,05;3,90;2,45;2,45
10,26;3,06;3,90;2,45;2,45
10,28;3,06;3,88;2,45;2,45
10,30;3,07;3,91;2,45;2,45
10,32;3,07;3,91;2,45;2,45
10,34;3,08;3,89;2,45;2,45
10,36;3,09;3,92;2,45;2,46
10,38;3,09;3,92;2,45;2,46
10,40;3,10;3,90;2,45;2,46
10,42;3,10;3,93;2,45;2,46
10,44;3,11;3,93;2,45;2,46
10,46;3,11;3,92;2,46;2,46
10,48;3,12;3,94;2,46;2,46
10,50;3,13;3,93;2,46;2,46
10,52;3,13;3,91;2,46;2,46
10,54;3,14;3,93;2,46;2,46
10,56;3,14;3,92;2,46;2,46
10,58;3,15;3,91;2,46;2,46
10,60;3,16;3,94;2,46;2,47
10,62;3,16;3,94;2,46;2,47
10,64;3,17;3,92;2,46;2,47
10,66;3,17;3,95;2,47;2,47
10,68;3,18;3,95;2,47;2,47
10,70;3,19;3,93;2,47;2,47
10,72;3,19;3,96;2,47;2,47
10,74;3,20;3,94;2,47;2,47
10,76;3,20;3,93;2,47;2,47
10,78;3,21;3,95;2,47;2,47
10,80;3,21;3,95;2,47;2,47
10,82;3,22;3,94;2,47;2,47
10,84;3,23;3,98;2,47;2,47
10,86;3,23;3,98;2,47;2,47
10,88;3,24;3,97;2,47;2,48
10,90;3,24;4,00;2,47;2,48
10,92;3,25;3,99;2,47;2,48
10,94;3,26;3,99;2,47;2,48
10,96;3,26;4,01;2,47;2,48
10,98;3,27;3,99;2,47;2,48
11,00;3,27;3,97;2,47;2,48
11,02;3,28;4,00;2,47;2,48
11,04;3,28;3,98;2,47;2,48
11,06;3,29;3,96;2,47;2,48
11,08;3,30;3,99;2,47;2,48
11,10;3,30;3,96;2,47;2,48
11,12;3,31;3,94;2,47;2,48
11,14;3,31;3,96;2,48;2,48
11,16;3,32;3,95;2,48;2,48
11,18;3,33;3,95;2,48;2,48
11,20;3,33;3,98;2,48;2,48
11,22;3,34;3,97;2,48;2,48
11,24;3,34;3,98;2,48;2,48
11,26;3,35;4,01;2,48;2,48
11,28;3,35;4,00;2,48;2,48
11,30;3,36;4,01;2,48;2,48
11,32;3,37;4,03;2,48;2,48
11,34;3,37;4,01;2,48;2,48
11,36;3,38;4,00;2,48;2,48
11,38;3,38;4,01;2,48;2,48
11,40;3,39;3,99;2,48;2,49
11,42;3,40;3,98;2,48;2,49
11,44;3,40;4,01;2,48;2,49
11,46;3,41;3,99;2,49;2,49
11,48;3,41;4,00;2,49;2,49
11,50;3,42;4,02;2,49;2,49
11,52;3,42;4,00;2,49;2,49
11,54;3,43;3,99;2,49;2,50
11,56;3,44;4,02;2,49;2,50
11,58;3,44;3,99;2,49;2,50
11,60;3,45;4,00;2,49;2,50
11,62;3,45;4,02;2,49;2,50
11,64;3,46;4,00;2,50;2,50
11,66;3,47;4,02;2,50;2,50
11,68;3,47;4,04;2,50;2,50
11,70;3,48;4,02;2,50;2,50
11,72;3,48;4,03;2,50;2,50
11,74;3,49;4,03;2,50;2,50
11,76;3,49;3,99;2,50;2,50
11,78;3,50;3,99;2,50;2,50
11,80;3,51;3,98;2,50;2,50
11,82;3,51;3,94;2,50;2,50
11,84;3,52;3,94;2,50;2,51
11,86;3,52;3,94;2,50;2,51
11,88;3,53;3,92;2,50;2,51
11,90;3,54;3,93;2,50;2,51
11,92;3,54;3,94;2,50;2,51
11,94;3,55;3,93;2,50;2,51
11,96;3,55;3,95;2,51;2,51
11,98;3,56;3,97;2,51;2,51
12,00;3,56;3,95;2,51;2,51
12,02;3,57;3,96;2,51;2,51
12,04;3,58;3,97;2,51;2,51
12,06;3,58;3,95;2,51;2,51
12,08;3,59;3,96;2,51;2,51
12,10;3,59;3,97;2,51;2,52
12,12;3,60;3,95;2,52;2,52
12,14;3,61;3,97;2,52;2,52
12,16;3,61;3,98;2,52;2,52
12,18;3,62;3,97;2,52;2,52
12,20;3,62;4,00;2,52;2,52
12,22;3,63;4,01;2,52;2,52
12,24;3,63;4,00;2,52;2,52
12,26;3,64;4,03;2,52;2,53
12,28;3,65;4,04;2,52;2,53
12,30;3,65;4,02;2,52;2,53
12,32;3,66;4,04;2,53;2,53
12,34;3,66;4,04;2,53;2,53
12,36;3,67;4,02;2,53;2,53
12,38;3,68;4,05;2,53;2,53
12,40;3,68;4,05;2,53;2,53
12,42;3,69;4,03;2,53;2,53
12,44;3,69;4,06;2,53;2,54
12,46;3,70;4,07;2,53;2,54
12,48;3,70;4,04;2,54;2,54
12,50;3,71;4,05;2,54;2,54
12,52;3,72;4,03;2,54;2,54
12,54;3,72;3,99;2,54;2,54
12,56;3,73;4,00;2,54;2,54
12,58;3,73;3,98;2,54;2,55
12,60;3,74;3,96;2,54;2,55
12,62;3,75;3,99;2,55;2,55
12,64;3,75;3,98;2,55;2,55
12,66;3,76;3,97;2,55;2,55
12,68;3,76;4,00;2,55;2,55
12,70;3,77;4,00;2,55;2,55
12,72;3,77;3,99;2,55;2,55
12,74;3,78;4,03;2,55;2,56
12,76;3,79;4,04;2,55;2,56
12,78;3,79;4,03;2,56;2,56
12,80;3,80;4,07;2,56;2,56
12,82;3,80;4,07;2,56;2,56
12,84;3,81;4,05;2,56;2,56
12,86;3,82;4,08;2,56;2,56
12,88;3,82;4,07;2,56;2,56
12,90;3,83;4,05;2,56;2,56
12,92;3,83;4,08;2,56;2,56
12,94;3,84;4,07;2,56;2,57
12,96;3,84;4,06;2,56;2,57
12,98;3,85;4,08;2,56;2,57
13,00;3,86;4,07;2,56;2,57
13,02;3,86;4,05;2,57;2,57
13,04;3,87;4,07;2,57;2,57
13,06;3,87;4,04;2,57;2,57
13,08;3,88;4,02;2,57;2,57
13,10;3,89;4,04;2,57;2,57
13,12;3,89;4,02;2,57;2,57
13,14;3,90;4,00;2,57;2,57
13,16;3,90;4,03;2,57;2,57
13,18;3,91;4,02;2,57;2,57
13,20;3,91;4,01;2,57;2,57
13,22;3,92;4,04;2,57;2,58
13,24;3,93;4,03;2,57;2,58
13,26;3,93;4,01;2,57;2,58
13,28;3,94;4,03;2,57;2,58
13,30;3,94;4,01;2,58;2,58
13,32;3,95;3,99;2,58;2,58
13,34;3,96;4,01;2,58;2,58
13,36;3,96;3,99;2,58;2,58
13,38;3,97;3,98;2,58;2,58
13,40;3,97;4,00;2,58;2,58
13,42;3,98;3,99;2,58;2,58
13,44;3,98;3,98;2,58;2,58
13,46;3,99;4,01;2,58;2,58
13,48;4,00;4,00;2,58;2,58
13,50;4,00;3,99;2,58;2,59
13,52;4,01;4,02;2,58;2,59
13,54;4,01;4,01;2,58;2,59
13,56;4,02;4,00;2,58;2,59
13,58;4,03;4,03;2,58;2,59
13,60;4,03;4,01;2,58;2,59
13,62;4,04;4,00;2,59;2,59
13,64;4,04;4,02;2,59;2,59
13,66;4,05;4,00;2,59;2,59
13,68;4,05;3,99;2,59;2,59
13,70;4,06;4,00;2,59;2,59
13,72;4,07;3,98;2,59;2,60
13,74;4,07;3,97;2,59;2,60
13,76;4,08;3,99;2,59;2,60
13,78;4,08;3,97;2,59;2,60
13,80;4,09;3,98;2,59;2,60
13,82;4,10;4,00;2,59;2,60
13,84;4,10;3,97;2,59;2,60
13,86;4,11;3,97;2,60;2,60
13,88;4,11;3,99;2,60;2,60
13,90;4,12;3,97;2,60;2,60
13,92;4,12;3,97;2,60;2,60
13,94;4,13;3,99;2,60;2,60
