Zeit;Weg;Kraft;Länge;dL_ORG
6,56;1,59;4,53;1,39;1,38
6,58;1,59;4,54;1,39;1,38
6,60;1,60;4,57;1,41;1,40
6,62;1,60;4,55;1,42;1,41
6,64;1,61;4,55;1,42;1,41
6,66;1,61;4,58;1,44;1,43
6,68;1,62;4,59;1,44;1,43
6,70;1,62;4,57;1,45;1,44
6,72;1,63;4,59;1,46;1,45
6,74;1,63;4,61;1,46;1,45
6,76;1,64;4,58;1,48;1,47
6,78;1,64;4,57;1,48;1,47
6,80;1,65;4,60;1,49;1,48
6,82;1,65;4,59;1,50;1,50
6,84;1,66;4,57;1,50;1,50
6,86;1,66;4,58;1,52;1,51
6,88;1,67;4,61;1,52;1,51
6,90;1,67;4,59;1,53;1,52
6,92;1,68;4,59;1,55;1,54
6,94;1,68;4,63;1,55;1,54
6,96;1,69;4,63;1,56;1,55
6,98;1,69;4,61;1,56;1,55
7,00;1,70;4,63;1,57;1,56
7,02;1,70;4,66;1,59;1,58
7,04;1,71;4,63;1,59;1,58
7,06;1,71;4,64;1,60;1,59
7,08;1,72;4,68;1,60;1,59
7,10;1,72;4,68;1,61;1,61
7,12;1,73;4,67;1,63;1,62
7,14;1,73;4,70;1,63;1,62
7,16;1,74;4,72;1,64;1,63
7,18;1,74;4,69;1,64;1,63
7,20;1,75;4,69;1,66;1,65
7,22;1,75;4,71;1,66;1,65
7,24;1,76;4,69;1,67;1,66
7,26;1,76;4,66;1,68;1,68
7,28;1,77;4,68;1,68;1,68
7,30;1,77;4,69;1,70;1,69
7,32;1,78;4,66;1,70;1,69
7,34;1,78;4,66;1,71;1,70
7,36;1,79;4,70;1,73;1,72
7,38;1,79;4,69;1,73;1,72
7,40;1,80;4,68;1,74;1,73
7,42;1,80;4,71;1,75;1,74
7,44;1,81;4,72;1,75;1,74
7,46;1,81;4,70;1,76;1,76
7,48;1,82;4,71;1,76;1,76
7,50;1,82;4,74;1,78;1,77
7,52;1,83;4,72;1,78;1,77
7,54;1,83;4,71;1,79;1,78
7,56;1,84;4,74;1,80;1,80
7,58;1,84;4,75;1,80;1,80
7,60;1,85;4,72;1,82;1,81
7,62;1,85;4,73;1,82;1,81
7,64;1,86;4,74;1,83;1,82
7,66;1,86;4,71;1,84;1,83
7,68;1,87;4,69;1,84;1,83
7,70;1,87;4,71;1,86;1,85
7,72;1,88;4,73;1,86;1,85
7,74;1,88;4,72;1,87;1,86
7,76;1,89;4,73;1,89;1,88
7,78;1,89;4,75;1,89;1,88
7,80;1,90;4,73;1,90;1,89
7,82;1,90;4,73;1,90;1,89
7,84;1,91;4,76;1,91;1,90
7,86;1,91;4,77;1,93;1,92
7,88;1,92;4,75;1,93;1,92
7,90;1,92;4,78;1,94;1,93
7,92;1,93;4,80;1,94;1,93
7,94;1,93;4,77;1,95;1,94
7,96;1,94;4,77;1,97;1,96
7,98;1,94;4,80;1,97;1,96
8,00;1,95;4,79;1,98;1,97
8,02;1,95;4,76;1,98;1,97
8,04;1,96;4,78;1,99;1,98
8,06;1,96;4,80;1,99;1,98
8,08;1,97;4,77;2,00;2,00
8,10;1,97;4,75;2,02;2,01
8,12;1,98;4,78;2,02;2,01
8,14;1,98;4,78;2,02;2,01
8,16;1,99;4,75;2,03;2,02
8,18;1,99;4,78;2,04;2,03
8,20;2,00;4,79;2,05;2,05
8,22;2,00;4,77;2,05;2,05
8,24;2,01;4,76;2,07;2,06
8,26;2,01;4,77;2,07;2,06
8,28;2,02;4,75;2,08;2,07
8,30;2,02;4,72;2,09;2,08
8,32;2,03;4,73;2,09;2,08
8,34;2,03;4,74;2,10;2,10
8,36;2,04;4,71;2,10;2,10
8,38;2,04;4,71;2,11;2,11
8,40;2,05;4,73;2,13;2,12
8,42;2,05;4,71;2,13;2,12
8,44;2,06;4,69;2,14;2,13
8,46;2,06;4,71;2,14;2,13
8,48;2,07;4,73;2,15;2,14
8,50;2,07;4,71;2,16;2,15
8,52;2,08;4,71;2,16;2,15
8,54;2,08;4,74;2,18;2,17
8,56;2,09;4,72;2,18;2,17
8,58;2,09;4,69;2,19;2,18
8,60;2,10;4,70;2,20;2,19
8,62;2,10;4,70;2,20;2,19
8,64;2,11;4,67;2,21;2,20
8,66;2,11;4,67;2,21;2,20
8,68;2,12;4,68;2,22;2,21
8,70;2,12;4,66;2,24;2,23
8,72;2,13;4,64;2,24;2,23
8,74;2,13;4,68;2,25;2,24
8,76;2,14;4,69;2,25;2,24
8,78;2,14;4,67;2,26;2,25
8,80;2,15;4,68;2,27;2,26
8,82;2,15;4,71;2,27;2,26
8,84;2,16;4,68;2,29;2,28
8,86;2,16;4,66;2,29;2,28
8,88;2,17;4,68;2,29;2,29
8,90;2,17;4,68;2,31;2,30
8,92;2,18;4,64;2,31;2,30
8,94;2,18;4,65;2,32;2,31
8,96;2,19;4,67;2,32;2,31
8,98;2,19;4,64;2,33;2,32
9,00;2,20;4,62;2,34;2,34
9,02;2,20;4,65;2,34;2,34
9,04;2,21;4,65;2,36;2,35
9,06;2,21;4,61;2,36;2,35
9,08;2,22;4,63;2,37;2,36
9,10;2,22;4,66;2,37;2,36
9,12;2,23;4,64;2,38;2,37
9,14;2,23;4,62;2,39;2,38
9,16;2,24;4,64;2,39;2,38
9,18;2,24;4,63;2,40;2,39
9,20;2,25;4,61;2,40;2,39
9,22;2,25;4,63;2,41;2,41
9,24;2,26;4,65;2,43;2,42
9,26;2,26;4,63;2,43;2,42
9,28;2,27;4,63;2,44;2,43
9,30;2,27;4,65;2,44;2,43
9,32;2,28;4,63;2,45;2,44
9,34;2,28;4,60;2,46;2,45
9,36;2,29;4,63;2,46;2,45
9,38;2,29;4,64;2,47;2,46
9,40;2,30;4,61;2,47;2,46
9,42;2,30;4,60;2,48;2,48
9,44;2,31;4,63;2,50;2,49
9,46;2,31;4,61;2,50;2,49
9,48;2,32;4,58;2,51;2,50
9,50;2,32;4,60;2,51;2,50
9,52;2,33;4,60;2,52;2,51
9,54;2,33;4,57;2,53;2,52
9,56;2,34;4,57;2,53;2,52
9,58;2,34;4,59;2,54;2,53
9,60;2,35;4,58;2,54;2,53
9,62;2,35;4,57;2,55;2,54
9,64;2,36;4,60;2,57;2,56
9,66;2,36;4,61;2,57;2,56
9,68;2,37;4,58;2,58;2,57
9,70;2,37;4,59;2,58;2,57
9,72;2,38;4,61;2,59;2,58
9,74;2,38;4,59;2,59;2,58
9,76;2,39;4,56;2,60;2,59
9,78;2,39;4,58;2,61;2,60
9,80;2,40;4,58;2,61;2,60
9,82;2,40;4,55;2,62;2,61
9,84;2,41;4,56;2,62;2,61
9,86;2,41;4,59;2,63;2,62
9,88;2,42;4,57;2,64;2,63
9,90;2,42;4,56;2,64;2,63
9,92;2,43;4,59;2,65;2,65
9,94;2,43;4,59;2,65;2,65
9,96;2,44;4,57;2,67;2,66
9,98;2,44;4,58;2,68;2,67
10,00;2,45;4,60;2,68;2,67
10,02;2,45;4,58;2,69;2,68
10,04;2,46;4,57;2,69;2,68
10,06;2,46;4,59;2,70;2,69
10,08;2,47;4,59;2,71;2,70
10,10;2,47;4,57;2,71;2,70
10,12;2,48;4,58;2,72;2,71
10,14;2,48;4,60;2,72;2,71
10,16;2,49;4,57;2,73;2,72
10,18;2,49;4,55;2,74;2,73
10,20;2,50;4,57;2,74;2,73
10,22;2,50;4,56;2,75;2,74
10,24;2,51;4,53;2,75;2,74
10,26;2,51;4,55;2,76;2,75
10,28;2,52;4,57;2,77;2,76
10,30;2,52;4,55;2,77;2,76
10,32;2,53;4,54;2,78;2,78
10,34;2,53;4,57;2,78;2,78
10,36;2,54;4,57;2,80;2,79
10,38;2,54;4,54;2,81;2,80
10,40;2,55;4,56;2,81;2,80
10,42;2,55;4,58;2,82;2,81
10,44;2,56;4,55;2,82;2,81
10,46;2,56;4,55;2,83;2,82
10,48;2,57;4,57;2,83;2,82
10,50;2,57;4,57;2,84;2,83
10,52;2,58;4,54;2,85;2,84
10,54;2,58;4,55;2,85;2,84
10,56;2,59;4,57;2,86;2,86
10,58;2,59;4,53;2,86;2,86
10,60;2,60;4,53;2,88;2,87
10,62;2,60;4,56;2,89;2,88
10,64;2,61;4,54;2,89;2,88
10,66;2,61;4,51;2,90;2,89
10,68;2,62;4,54;2,90;2,89
10,70;2,62;4,55;2,91;2,90
10,72;2,63;4,52;2,92;2,91
10,74;2,63;4,52;2,92;2,91
10,76;2,64;4,55;2,93;2,92
10,78;2,64;4,54;2,93;2,92
10,80;2,65;4,53;2,94;2,93
10,82;2,65;4,57;2,95;2,95
10,84;2,66;4,58;2,95;2,95
10,86;2,66;4,56;2,97;2,96
10,88;2,67;4,56;2,97;2,96
10,90;2,67;4,58;2,98;2,97
10,92;2,68;4,55;2,99;2,98
10,94;2,68;4,52;2,99;2,98
10,96;2,69;4,54;3,00;2,99
10,98;2,69;4,55;3,00;2,99
11,00;2,70;4,52;3,01;3,00
11,02;2,70;4,53;3,02;3,01
11,04;2,71;4,56;3,02;3,01
11,06;2,71;4,55;3,04;3,03
11,08;2,72;4,53;3,04;3,03
11,10;2,72;4,56;3,05;3,04
11,12;2,73;4,56;3,06;3,05
11,14;2,73;4,52;3,06;3,05
11,16;2,74;4,53;3,07;3,06
11,18;2,74;4,55;3,07;3,06
11,20;2,75;4,52;3,08;3,07
11,22;2,75;4,51;3,08;3,07
11,24;2,76;4,54;3,09;3,08
11,26;2,76;4,54;3,10;3,09
11,28;2,77;4,51;3,10;3,09
11,30;2,77;4,53;3,11;3,10
11,32;2,78;4,55;3,11;3,10
11,34;2,78;4,52;3,12;3,11
11,36;2,79;4,50;3,13;3,12
11,38;2,79;4,51;3,13;3,12
11,40;2,80;4,50;3,14;3,13
11,42;2,80;4,46;3,14;3,13
11,44;2,81;4,48;3,15;3,14
11,46;2,81;4,50;3,17;3,16
11,48;2,82;4,48;3,17;3,16
11,50;2,82;4,47;3,18;3,17
11,52;2,83;4,49;3,18;3,17
11,54;2,83;4,49;3,19;3,18
11,56;2,84;4,46;3,20;3,19
11,58;2,84;4,48;3,20;3,19
11,60;2,85;4,50;3,21;3,20
11,62;2,85;4,47;3,21;3,20
11,64;2,86;4,47;3,22;3,21
11,66;2,86;4,49;3,22;3,21
11,68;2,87;4,48;3,23;3,22
11,70;2,87;4,45;3,24;3,23
11,72;2,88;4,48;3,24;3,23
11,74;2,88;4,49;3,25;3,24
11,76;2,89;4,47;3,26;3,25
11,78;2,89;4,48;3,26;3,25
11,80;2,90;4,51;3,27;3,26
11,82;2,90;4,50;3,27;3,26
11,84;2,91;4,48;3,28;3,27
11,86;2,91;4,50;3,28;3,27
11,88;2,92;4,51;3,29;3,29
11,90;2,92;4,48;3,30;3,30
11,92;2,93;4,48;3,30;3,30
11,94;2,93;4,51;3,32;3,31
11,96;2,94;4,49;3,32;3,31
11,98;2,94;4,48;3,33;3,32
12,00;2,95;4,51;3,34;3,33
12,02;2,95;4,52;3,34;3,33
12,04;2,96;4,51;3,35;3,34
12,06;2,96;4,52;3,35;3,34
12,08;2,97;4,55;3,36;3,35
12,10;2,97;4,54;3,37;3,36
12,12;2,98;4,53;3,37;3,36
12,14;2,98;4,56;3,38;3,37
12,16;2,99;4,57;3,38;3,37
12,18;2,99;4,55;3,39;3,38
12,20;3,00;4,55;3,40;3,39
12,22;3,00;4,58;3,40;3,39
12,24;3,01;4,56;3,41;3,40
12,26;3,01;4,53;3,41;3,40
12,28;3,02;4,55;3,42;3,41
12,30;3,02;4,56;3,43;3,42
12,32;3,03;4,53;3,43;3,42
12,34;3,03;4,53;3,44;3,43
12,36;3,04;4,55;3,44;3,43
12,38;3,04;4,53;3,45;3,44
12,40;3,05;4,52;3,46;3,46
12,42;3,05;4,55;3,46;3,46
12,44;3,06;4,54;3,48;3,47
12,46;3,06;4,52;3,48;3,47
12,48;3,07;4,54;3,49;3,48
12,50;3,07;4,55;3,49;3,48
12,52;3,08;4,53;3,50;3,49
12,54;3,08;4,53;3,51;3,50
12,56;3,09;4,57;3,51;3,50
12,58;3,09;4,57;3,52;3,51
12,60;3,10;4,55;3,53;3,52
12,62;3,10;4,56;3,53;3,52
12,64;3,11;4,58;3,54;3,53
12,66;3,11;4,54;3,54;3,53
12,68;3,12;4,53;3,55;3,54
12,70;3,12;4,55;3,55;3,54
12,72;3,13;4,53;3,56;3,55
12,74;3,13;4,50;3,57;3,56
12,76;3,14;4,51;3,57;3,56
12,78;3,14;4,51;3,58;3,57
12,80;3,15;4,48;3,58;3,57
12,82;3,15;4,48;3,59;3,58
12,84;3,16;4,50;3,60;3,60
12,86;3,16;4,49;3,60;3,60
12,88;3,17;4,47;3,62;3,61
12,90;3,17;4,49;3,62;3,61
12,92;3,18;4,50;3,63;3,62
12,94;3,18;4,47;3,64;3,63
12,96;3,19;4,48;3,64;3,63
12,98;3,19;4,50;3,65;3,64
13,00;3,20;4,49;3,65;3,64
13,02;3,20;4,46;3,66;3,65
13,04;3,21;4,47;3,67;3,66
13,06;3,21;4,48;3,67;3,66
13,08;3,22;4,45;3,68;3,67
13,10;3,22;4,45;3,68;3,67
13,12;3,23;4,47;3,69;3,68
13,14;3,23;4,45;3,70;3,69
13,16;3,24;4,42;3,70;3,69
13,18;3,24;4,44;3,71;3,70
13,20;3,25;4,45;3,71;3,70
13,22;3,25;4,42;3,72;3,71
13,24;3,26;4,43;3,72;3,71
13,26;3,26;4,45;3,73;3,72
13,28;3,27;4,43;3,74;3,73
13,30;3,27;4,41;3,74;3,73
13,32;3,28;4,44;3,75;3,74
13,34;3,28;4,44;3,75;3,74
13,36;3,29;4,41;3,76;3,75
13,38;3,29;4,42;3,77;3,76
13,40;3,30;4,44;3,77;3,76
13,42;3,30;4,41;3,78;3,77
13,44;3,31;4,39;3,78;3,77
13,46;3,31;4,42;3,79;3,78
13,48;3,32;4,42;3,80;3,79
13,50;3,32;4,39;3,80;3,79
13,52;3,33;4,41;3,81;3,80
13,54;3,33;4,44;3,81;3,80
13,56;3,34;4,42;3,82;3,81
13,58;3,34;4,42;3,83;3,82
13,60;3,35;4,46;3,83;3,82
13,62;3,35;4,46;3,84;3,83
13,64;3,36;4,43;3,84;3,83
13,66;3,36;4,44;3,85;3,84
13,68;3,37;4,45;3,86;3,85
13,70;3,37;4,40;3,86;3,85
13,72;3,38;4,39;3,87;3,87
13,74;3,38;4,41;3,87;3,87
13,76;3,39;4,41;3,89;3,88
13,78;3,39;4,40;3,90;3,89
13,80;3,40;4,44;3,90;3,89
